,dtime,fuellevel,ingection,speed,height,tachometer
43191,2020-02-19 09:39:31,,1,25,13.4,2437
43192,2020-02-19 09:39:37,,1,43,13.4,2385
43193,2020-02-19 09:39:47,,1,57,13.1,1880
43194,2020-02-19 09:40:03,,1,34,12.1,2020
43195,2020-02-19 09:40:07,,1,47,11.1,2414
43196,2020-02-19 09:40:40,,1,55,7.2,1800
43197,2020-02-19 09:40:46,,1,26,6.7,686
43198,2020-02-19 09:40:51,,1,23,6.7,1484
43199,2020-02-19 09:40:56,,1,45,6.3,2168
43200,2020-02-19 09:41:07,,1,46,6.0,1426
43201,2020-02-19 09:41:11,,1,32,5.5,658
43202,2020-02-19 09:41:31,,1,48,6.5,1649
43203,2020-02-19 09:41:35,,1,42,6.9,1185
43204,2020-02-19 09:41:39,,1,24,7.0,1276
43205,2020-02-19 09:41:42,,1,28,7.2,1699
43206,2020-02-19 09:41:47,,1,45,8.2,2375
43207,2020-02-19 09:41:50,,1,46,8.7,2273
43208,2020-02-19 09:41:55,,1,30,9.0,1531
43209,2020-02-19 09:41:57,,1,28,9.1,1540
43210,2020-02-19 09:41:59,,1,31,9.1,1834
43211,2020-02-19 09:42:04,,1,40,9.1,911
43212,2020-02-19 09:42:15,,1,9,9.6,673
43213,2020-02-19 09:42:18,,1,4,10.7,693
43214,2020-02-19 10:40:43,,1,5,17.0,848
43215,2020-02-19 10:40:49,,1,10,12.7,1416
43216,2020-02-19 10:49:39,,1,10,9.4,1487
43217,2020-02-19 10:49:43,,1,12,10.4,1143
43218,2020-02-19 10:49:45,,1,16,10.5,1765
43219,2020-02-19 10:49:49,,1,24,10.2,1351
43220,2020-02-19 10:49:57,,1,24,10.5,1078
43221,2020-02-19 10:49:59,,1,24,10.9,1308
43222,2020-02-19 10:50:01,,1,30,11.0,1673
43223,2020-02-19 10:50:08,,1,39,11.8,1986
43224,2020-02-19 10:50:13,,1,29,12.3,1312
43225,2020-02-19 10:50:18,,1,23,12.9,1234
43226,2020-02-19 10:50:31,,1,41,13.0,1384
43227,2020-02-19 10:50:46,,1,33,14.7,1150
43228,2020-02-19 10:50:51,,1,42,15.0,1433
43229,2020-02-19 10:51:02,,1,40,14.9,1321
43230,2020-02-19 10:51:06,,1,40,14.5,1307
43231,2020-02-19 10:51:15,,1,40,15.1,1363
43232,2020-02-19 10:51:21,,1,39,15.2,695
43233,2020-02-19 10:51:59,,1,32,13.3,646
43234,2020-02-19 10:52:04,,1,24,13.2,698
43235,2020-02-19 10:52:18,,1,38,13.0,1306
43236,2020-02-19 10:52:56,,1,8,13.4,705
43237,2020-02-19 10:53:25,,1,6,15.0,1164
43238,2020-02-19 10:53:28,,1,16,17.2,1601
43239,2020-02-19 10:53:30,,1,21,18.3,1819
43240,2020-02-19 10:53:33,,1,30,18.5,1673
43241,2020-02-19 10:54:08,,1,41,17.2,2129
43242,2020-02-19 10:54:24,,1,44,17.9,1492
43243,2020-02-19 10:54:33,,1,44,18.3,1162
43244,2020-02-19 10:54:38,,1,39,18.5,694
43245,2020-02-19 10:54:48,,1,17,17.4,1374
43246,2020-02-19 10:54:59,,1,31,16.0,1553
43247,2020-02-19 10:55:01,,1,30,16.1,1675
43248,2020-02-19 10:55:05,,1,39,16.5,1626
43249,2020-02-19 10:55:49,,1,26,14.9,1638
43250,2020-02-19 10:55:55,,1,37,15.1,1998
43251,2020-02-19 10:56:01,,1,32,14.5,751
43252,2020-02-19 10:56:03,,1,29,14.5,1510
43253,2020-02-19 10:56:05,,1,33,14.4,1721
43254,2020-02-19 10:56:21,,1,11,14.5,1678
43255,2020-02-19 10:56:25,,1,11,15.9,741
43256,2020-02-19 10:56:31,,1,5,16.9,682
43257,2020-02-19 10:56:40,,0,0,17.2,0
43258,2020-02-19 10:59:03,,1,10,46.9,1565
43259,2020-02-19 11:04:48,,1,8,46.4,567
43260,2020-02-19 11:04:51,,1,15,47.1,1458
43261,2020-02-19 11:05:16,,1,7,43.3,784
43262,2020-02-19 11:05:20,,1,18,40.9,1782
43263,2020-02-19 11:05:21,,1,24,40.5,2341
43264,2020-02-19 11:05:26,,1,43,38.7,2209
43265,2020-02-19 11:06:49,,1,17,25.6,1502
43266,2020-02-19 11:06:59,,1,47,23.8,2021
43267,2020-02-19 11:08:04,,1,64,16.2,1760
43268,2020-02-19 11:08:14,,1,57,16.6,818
43269,2020-02-19 11:08:23,,1,44,17.1,689
43270,2020-02-19 11:08:41,,1,12,17.7,1010
43271,2020-02-19 11:08:51,,1,15,18.5,1347
43272,2020-02-19 11:08:55,,1,31,18.8,1609
43273,2020-02-19 11:09:03,,1,49,17.8,1646
43274,2020-02-19 11:09:22,,1,49,17.9,1348
43275,2020-02-19 11:10:38,,1,51,13.0,1710
43276,2020-02-19 11:13:10,,1,12,12.1,732
43277,2020-02-19 11:13:23,,1,12,13.4,1682
43278,2020-02-19 11:13:26,,1,28,13.5,2365
43279,2020-02-19 11:13:32,,1,45,13.4,1672
43280,2020-02-19 11:15:21,,1,23,12.2,1210
43281,2020-02-19 11:15:23,,1,26,12.6,1549
43282,2020-02-19 11:15:25,,1,35,12.9,1979
43283,2020-02-19 11:15:57,,1,50,13.2,1311
43284,2020-02-19 11:15:59,,1,49,13.1,1328
43285,2020-02-19 11:16:02,,1,52,13.6,1475
43286,2020-02-19 11:16:10,,1,52,14.6,1402
43287,2020-02-19 11:16:13,,1,48,14.3,1038
43288,2020-02-19 11:16:14,,1,47,14.1,839
43289,2020-02-19 11:16:21,,1,19,12.4,676
43290,2020-02-19 11:16:59,,1,49,13.4,1641
43291,2020-02-19 11:17:15,,1,22,13.9,671
43292,2020-02-19 11:17:58,,1,22,12.4,2055
43293,2020-02-19 11:18:02,,1,17,12.2,1426
43294,2020-02-19 11:18:06,,1,17,12.0,1742
43295,2020-02-19 11:18:08,,1,29,11.9,2663
43296,2020-02-19 11:18:15,,1,49,11.8,1667
43297,2020-02-19 11:18:26,,1,55,11.0,779
43298,2020-02-19 11:18:59,,1,58,15.7,1637
43299,2020-02-19 11:19:13,,1,42,14.8,1441
43300,2020-02-19 11:20:11,,1,67,13.9,1828
43301,2020-02-19 11:20:26,,1,48,14.6,752
43302,2020-02-19 11:20:38,,1,29,14.3,1544
43303,2020-02-19 11:20:40,,1,32,14.2,1747
43304,2020-02-19 11:21:01,,1,66,16.6,1806
43305,2020-02-19 11:21:57,,1,70,17.1,1906
43306,2020-02-19 11:22:11,,1,69,18.2,1865
43307,2020-02-19 11:22:14,,1,68,18.3,1856
43308,2020-02-19 11:22:18,,1,67,17.8,1845
43309,2020-02-19 11:22:22,,1,69,16.7,1873
43310,2020-02-19 11:22:27,,1,69,15.5,1870
43311,2020-02-19 11:22:31,,1,67,14.7,1849
43312,2020-02-19 11:22:41,,1,72,13.9,1964
43313,2020-02-19 11:23:22,,1,59,13.2,1612
43314,2020-02-19 11:23:37,,1,50,12.7,1363
43315,2020-02-19 11:23:39,,1,50,12.6,1354
43316,2020-02-19 11:23:42,,1,46,12.8,1242
43317,2020-02-19 11:23:46,,1,38,12.7,1087
43318,2020-02-19 11:23:48,,1,40,12.6,1121
43319,2020-02-19 11:23:52,,1,45,13.1,1553
43320,2020-02-19 11:23:54,,1,48,13.4,1591
43321,2020-02-19 11:23:57,,1,52,13.6,1754
43322,2020-02-19 11:24:16,,1,74,16.0,2011
43323,2020-02-19 11:24:42,,1,73,14.6,1998
43324,2020-02-19 11:25:06,,1,74,13.4,2051
43325,2020-02-19 11:25:11,,1,76,13.5,2086
43326,2020-02-19 11:25:14,,1,76,13.3,2091
43327,2020-02-19 11:25:17,,1,77,13.0,2111
43328,2020-02-19 11:25:21,,1,78,13.2,2153
43329,2020-02-19 11:25:25,,1,78,13.3,2151
43330,2020-02-19 11:25:28,,1,79,13.8,2148
43331,2020-02-19 11:25:35,,1,78,15.0,2137
43332,2020-02-19 11:26:30,,1,76,16.7,2083
43333,2020-02-19 11:26:58,,1,84,16.3,2303
43334,2020-02-19 11:27:11,,1,82,16.5,2253
43335,2020-02-19 11:27:17,,1,82,16.2,2253
43336,2020-02-19 11:27:42,,1,75,15.0,2030
43337,2020-02-19 11:27:52,,1,70,14.2,1826
43338,2020-02-19 11:28:15,,1,73,14.0,1983
43339,2020-02-19 11:28:18,,1,70,14.2,1890
43340,2020-02-19 11:28:24,,1,69,14.5,1877
43341,2020-02-19 11:28:29,,1,67,14.7,1843
43342,2020-02-19 11:28:34,,1,72,15.3,2003
43343,2020-02-19 11:28:39,,1,76,15.6,2087
43344,2020-02-19 11:28:55,,1,72,21.2,2004
43345,2020-02-19 11:29:00,,1,74,22.7,2108
43346,2020-02-19 11:29:06,,1,78,24.0,2155
43347,2020-02-19 11:29:11,,1,81,24.6,2218
43348,2020-02-19 11:29:16,,1,82,25.2,2281
43349,2020-02-19 11:29:23,,1,84,25.3,2286
43350,2020-02-19 11:30:53,,1,23,11.4,2192
43351,2020-02-19 11:30:57,,1,34,11.3,1822
43352,2020-02-19 11:31:56,,1,22,12.0,2230
43353,2020-02-19 11:32:23,,1,64,12.2,2175
43354,2020-02-19 11:33:25,,1,42,12.8,2161
43355,2020-02-19 11:35:26,,1,25,12.0,2422
43356,2020-02-19 11:35:49,,1,65,14.2,1774
43357,2020-02-19 11:35:57,,1,54,13.0,701
43358,2020-02-19 11:37:08,,1,44,8.8,1502
43359,2020-02-19 11:37:11,,1,42,8.6,1230
43360,2020-02-19 11:37:28,,1,75,8.8,2033
43361,2020-02-19 11:38:11,,1,29,9.1,1612
43362,2020-02-19 11:38:29,,1,43,10.3,1501
43363,2020-02-19 11:39:43,,1,64,8.9,1738
43364,2020-02-19 11:40:51,,1,18,9.5,1524
43365,2020-02-19 11:40:58,,1,50,10.2,2568
43366,2020-02-19 11:42:25,,1,19,12.5,2506
43367,2020-02-19 11:42:31,,1,46,15.2,2585
43368,2020-02-19 11:43:34,,1,7,12.1,1120
43369,2020-02-19 11:43:39,,1,22,14.1,2142
43370,2020-02-19 11:43:46,,1,27,16.1,1542
43371,2020-02-19 11:43:48,,1,34,16.3,1917
43372,2020-02-19 11:43:51,,1,44,16.7,1540
43373,2020-02-19 11:44:07,,1,61,16.8,780
43374,2020-02-19 11:44:28,,1,22,14.1,711
43375,2020-02-19 11:44:29,,1,19,14.2,1024
43376,2020-02-19 11:44:31,,1,23,14.3,1278
43377,2020-02-19 11:44:38,,1,36,14.0,1278
43378,2020-02-19 11:44:52,,1,41,13.0,1170
43379,2020-02-19 11:45:09,,1,15,10.6,1406
43380,2020-02-19 11:45:12,,1,22,10.3,1697
43381,2020-02-19 11:45:19,,1,14,8.3,1280
43382,2020-02-19 11:45:23,,1,16,8.0,792
43383,2020-02-19 11:45:32,,1,11,8.1,665
43384,2020-02-19 11:45:36,,1,4,8.6,687
43385,2020-02-19 11:59:36,,1,4,-1.7,715
43386,2020-02-19 12:05:43,,1,4,3.5,681
43387,2020-02-19 12:05:54,,1,4,3.8,745
43388,2020-02-19 12:06:06,,0,3,1.6,0
43389,2020-02-19 12:11:50,,1,6,-38.9,1296
43390,2020-02-19 12:11:56,,1,11,-18.9,1020
43391,2020-02-19 12:12:06,,1,9,-13.0,864
43392,2020-02-19 12:12:11,,1,12,-11.6,929
43393,2020-02-19 12:12:13,,1,16,-9.8,1552
43394,2020-02-19 12:15:56,,1,12,1.9,1423
43395,2020-02-19 12:16:02,,1,14,3.6,1220
43396,2020-02-19 12:16:06,,1,21,4.0,1762
43397,2020-02-19 12:16:28,,1,39,2.1,1344
43398,2020-02-19 12:16:45,,1,14,1.9,1330
43399,2020-02-19 12:16:48,,1,29,2.7,2437
43400,2020-02-19 12:16:52,,1,41,3.8,2246
43401,2020-02-19 12:17:06,,1,22,4.9,674
43402,2020-02-19 12:17:10,,1,2,4.7,1437
43403,2020-02-19 12:17:29,,1,19,4.4,1972
43404,2020-02-19 12:17:34,,1,36,5.2,1954
43405,2020-02-19 12:17:45,,1,49,6.3,1679
43406,2020-02-19 12:18:20,,1,41,7.6,2207
43407,2020-02-19 12:18:26,,1,54,8.5,1851
43408,2020-02-19 12:18:44,,1,29,10.4,1528
43409,2020-02-19 12:18:45,,1,29,10.3,1521
43410,2020-02-19 12:18:47,,1,33,10.1,1688
43411,2020-02-19 12:18:50,,1,45,10.1,2387
43412,2020-02-19 12:18:56,,1,54,9.6,1809
43413,2020-02-19 12:19:13,,1,54,7.9,1480
43414,2020-02-19 12:19:29,,1,27,6.8,684
43415,2020-02-19 12:20:21,,1,16,6.4,1595
43416,2020-02-19 12:20:24,,1,24,5.4,1921
43417,2020-02-19 12:20:26,,1,34,4.6,2678
43418,2020-02-19 12:20:30,,1,39,3.3,2007
43419,2020-02-19 12:21:45,,0,0,2.0,0
43420,2020-02-19 12:59:58,,1,4,9.6,929
43421,2020-02-19 13:00:26,,1,11,6.2,1468
43422,2020-02-19 13:00:29,,1,9,6.5,1406
43423,2020-02-19 13:00:35,,1,24,6.4,1554
43424,2020-02-19 13:01:45,,1,11,2.7,1021
43425,2020-02-19 13:01:51,,1,25,0.9,1997
43426,2020-02-19 13:01:53,,1,27,0.5,2480
43427,2020-02-19 13:01:56,,1,34,0.3,1832
43428,2020-02-19 13:02:02,,1,44,0.5,2301
43429,2020-02-19 13:02:15,,1,40,1.5,630
43430,2020-02-19 13:02:58,,1,29,2.8,2559
43431,2020-02-19 13:03:12,,1,51,4.0,1724
43432,2020-02-19 13:05:17,,1,64,5.5,1758
43433,2020-02-19 13:05:25,,1,34,5.0,683
43434,2020-02-19 13:05:47,,1,14,4.3,1500
43435,2020-02-19 13:06:03,,1,45,3.8,1482
43436,2020-02-19 13:06:06,,1,43,3.6,1424
43437,2020-02-19 13:06:29,,1,47,3.2,2477
43438,2020-02-19 13:06:36,,1,52,3.6,1795
43439,2020-02-19 13:07:02,,1,31,4.4,685
43440,2020-02-19 13:07:20,,1,22,4.3,1189
43441,2020-02-19 13:07:53,,1,26,4.0,679
43442,2020-02-19 13:07:56,,1,8,5.2,671
43443,2020-02-19 13:08:15,,1,6,9.4,946
43444,2020-02-19 13:08:33,,0,0,11.2,0
43445,2020-02-19 13:09:38,,1,19,1.5,1624
43446,2020-02-19 13:09:39,,1,21,1.5,1699
43447,2020-02-19 13:09:41,,1,25,2.0,2365
43448,2020-02-19 13:09:53,,1,45,3.6,1541
43449,2020-02-19 13:14:57,,1,23,13.1,2228
43450,2020-02-19 13:15:15,,1,64,12.8,2151
43451,2020-02-19 13:16:43,,1,43,11.7,2318
43452,2020-02-19 13:16:49,,1,54,11.3,1781
43453,2020-02-19 13:17:27,,1,67,13.5,1815
43454,2020-02-19 13:17:47,,1,61,21.2,1683
43455,2020-02-19 13:17:52,,1,64,23.4,1740
43456,2020-02-19 13:17:55,,1,64,24.8,1756
43457,2020-02-19 13:17:59,,1,65,26.9,1763
43458,2020-02-19 13:18:03,,1,66,28.7,1805
43459,2020-02-19 13:18:07,,1,66,29.8,1783
43460,2020-02-19 13:18:11,,1,64,30.1,1758
43461,2020-02-19 13:18:24,,1,59,27.5,1619
43462,2020-02-19 13:18:30,,1,66,25.9,1804
43463,2020-02-19 13:18:36,,1,64,23.2,1765
43464,2020-02-19 13:18:41,,1,68,20.4,1850
43465,2020-02-19 13:18:47,,1,73,17.6,1982
43466,2020-02-19 13:18:50,,1,74,16.6,2032
43467,2020-02-19 13:18:57,,1,77,15.6,2108
43468,2020-02-19 13:19:44,,1,83,12.9,2269
43469,2020-02-19 13:20:00,,1,80,14.9,2228
43470,2020-02-19 13:20:05,,1,83,17.6,2281
43471,2020-02-19 13:20:12,,1,81,22.0,2193
43472,2020-02-19 13:20:20,,1,78,27.3,2125
43473,2020-02-19 13:20:29,,1,83,30.5,2268
43474,2020-02-19 13:21:17,,1,86,25.2,2341
43475,2020-02-19 13:21:29,,1,84,23.8,2326
43476,2020-02-19 13:21:36,,1,86,22.5,2339
43477,2020-02-19 13:21:40,,1,86,21.5,2383
43478,2020-02-19 13:21:43,,1,88,20.7,2393
43479,2020-02-19 13:21:55,,1,82,17.6,2237
43480,2020-02-19 13:22:00,,1,81,16.9,2180
43481,2020-02-19 13:22:04,,1,78,16.4,2142
43482,2020-02-19 13:22:09,,1,79,16.6,2155
43483,2020-02-19 13:22:13,,1,79,16.9,2176
43484,2020-02-19 13:22:18,,1,78,17.6,2135
43485,2020-02-19 13:22:24,,1,80,18.0,2193
43486,2020-02-19 13:22:29,,1,81,17.6,2212
43487,2020-02-19 13:22:36,,1,42,18.2,773
43488,2020-02-19 13:22:48,,1,30,17.3,2938
43489,2020-02-19 13:22:52,,1,42,17.1,2367
43490,2020-02-19 13:23:01,,1,64,17.5,2166
43491,2020-02-19 13:23:06,,1,68,18.9,2314
43492,2020-02-19 13:23:12,,1,71,20.8,2420
43493,2020-02-19 13:23:17,,1,72,23.4,2456
43494,2020-02-19 13:23:21,,1,76,25.7,2608
43495,2020-02-19 13:23:26,,1,77,27.9,2132
43496,2020-02-19 13:23:36,,1,83,30.5,2255
43497,2020-02-19 13:23:41,,1,81,30.6,2221
43498,2020-02-19 13:23:44,,1,81,30.5,2218
43499,2020-02-19 13:23:49,,1,82,29.2,2239
43500,2020-02-19 13:23:53,,1,82,28.2,2255
43501,2020-02-19 13:23:57,,1,82,26.9,2233
43502,2020-02-19 13:24:02,,1,79,24.7,2175
43503,2020-02-19 13:24:06,,1,79,23.2,2178
43504,2020-02-19 13:24:13,,1,81,20.8,2248
43505,2020-02-19 13:25:17,,1,86,21.4,2347
43506,2020-02-19 13:25:38,,1,78,15.4,2121
43507,2020-02-19 13:25:44,,1,79,15.5,2171
43508,2020-02-19 13:25:50,,1,79,15.0,2165
43509,2020-02-19 13:25:55,,1,79,14.5,2158
43510,2020-02-19 13:26:01,,1,80,14.3,2193
43511,2020-02-19 13:26:11,,1,81,14.0,2230
43512,2020-02-19 13:26:14,,1,82,13.6,2237
43513,2020-02-19 13:26:18,,1,81,13.1,2219
43514,2020-02-19 13:26:21,,1,80,13.2,2190
43515,2020-02-19 13:26:25,,1,79,12.9,2148
43516,2020-02-19 13:26:30,,1,78,13.0,2122
43517,2020-02-19 13:26:35,,1,76,12.7,2063
43518,2020-02-19 13:26:39,,1,73,13.6,2010
43519,2020-02-19 13:26:43,,1,72,14.1,1991
43520,2020-02-19 13:26:48,,1,71,14.3,1953
43521,2020-02-19 13:26:51,,1,72,14.4,1972
43522,2020-02-19 13:26:55,,1,73,14.2,2016
43523,2020-02-19 13:27:00,,1,77,13.9,2124
43524,2020-02-19 13:27:04,,1,78,13.8,2148
43525,2020-02-19 13:27:11,,1,81,13.9,2200
43526,2020-02-19 13:27:48,,1,83,13.1,2271
43527,2020-02-19 13:28:08,,1,84,13.6,2312
43528,2020-02-19 13:28:25,,1,87,14.6,2377
43529,2020-02-19 13:28:41,,1,88,14.6,2405
43530,2020-02-19 13:28:47,,1,87,14.4,2383
43531,2020-02-19 13:28:55,,1,86,14.9,2363
43532,2020-02-19 13:29:00,,1,86,15.4,2345
43533,2020-02-19 13:29:07,,1,87,15.8,2377
43534,2020-02-19 13:29:13,,1,86,15.6,2365
43535,2020-02-19 13:29:19,,1,85,15.5,2309
43536,2020-02-19 13:29:25,,1,83,15.3,2275
43537,2020-02-19 13:29:41,,1,81,17.1,2237
43538,2020-02-19 13:29:51,,1,79,17.9,2153
43539,2020-02-19 13:29:59,,1,78,17.4,2130
43540,2020-02-19 13:30:05,,1,76,16.6,2089
43541,2020-02-19 13:30:11,,1,76,16.2,2077
43542,2020-02-19 13:30:16,,1,75,16.1,2063
43543,2020-02-19 13:30:23,,1,75,16.4,2064
43544,2020-02-19 13:30:28,,1,81,16.6,2228
43545,2020-02-19 13:30:36,,1,84,16.9,2307
43546,2020-02-19 13:30:40,,1,84,16.9,2303
43547,2020-02-19 13:30:51,,1,83,16.7,2275
43548,2020-02-19 13:30:57,,1,81,17.5,2242
43549,2020-02-19 13:31:01,,1,81,17.8,2226
43550,2020-02-19 13:31:05,,1,81,17.7,2219
43551,2020-02-19 13:31:09,,1,80,17.6,2198
43552,2020-02-19 13:31:13,,1,79,17.4,2180
43553,2020-02-19 13:31:17,,1,82,18.0,2250
43554,2020-02-19 13:31:21,,1,84,18.4,2303
43555,2020-02-19 13:31:26,,1,83,18.9,2273
43556,2020-02-19 13:31:29,,1,82,18.8,2251
43557,2020-02-19 13:31:42,,1,84,18.6,2307
43558,2020-02-19 13:31:45,,1,86,19.0,2334
43559,2020-02-19 13:31:49,,1,85,19.4,2324
43560,2020-02-19 13:31:53,,1,85,19.6,2334
43561,2020-02-19 13:31:57,,1,87,20.0,2383
43562,2020-02-19 13:32:00,,1,88,20.2,2395
43563,2020-02-19 13:32:05,,1,88,20.6,2414
43564,2020-02-19 13:32:07,,1,88,20.6,2405
43565,2020-02-19 13:32:11,,1,89,21.0,2443
43566,2020-02-19 13:32:15,,1,89,22.0,2422
43567,2020-02-19 13:32:19,,1,86,22.2,2351
43568,2020-02-19 13:32:23,,1,84,23.4,2316
43569,2020-02-19 13:32:26,,1,83,24.2,2271
43570,2020-02-19 13:32:30,,1,81,26.5,2239
43571,2020-02-19 13:32:35,,1,83,29.6,2279
43572,2020-02-19 13:32:39,,1,84,31.4,2284
43573,2020-02-19 13:32:43,,1,80,32.6,2204
43574,2020-02-19 13:32:47,,1,81,33.9,2205
43575,2020-02-19 13:32:52,,1,82,34.8,2264
43576,2020-02-19 13:33:05,,1,83,30.9,2268
43577,2020-02-19 13:34:14,,1,82,19.4,2253
43578,2020-02-19 13:34:15,,1,82,19.5,2244
43579,2020-02-19 13:34:21,,1,82,19.2,2253
43580,2020-02-19 13:34:27,,1,80,18.9,2190
43581,2020-02-19 13:34:37,,1,78,19.0,2151
43582,2020-02-19 13:34:44,,1,81,18.8,2218
43583,2020-02-19 13:34:50,,1,82,18.9,2250
43584,2020-02-19 13:34:56,,1,82,19.7,2251
43585,2020-02-19 13:35:02,,1,84,20.7,2311
43586,2020-02-19 13:35:59,,1,83,25.4,2282
43587,2020-02-19 13:36:13,,1,82,25.3,2273
43588,2020-02-19 13:36:25,,1,85,24.9,2335
43589,2020-02-19 13:36:35,,1,91,23.7,2493
43590,2020-02-19 13:37:08,,1,87,24.1,2403
43591,2020-02-19 13:37:41,,1,90,19.7,2493
43592,2020-02-19 13:38:02,,1,94,19.2,2587
43593,2020-02-19 13:38:14,,1,96,19.8,2630
43594,2020-02-19 13:38:20,,1,96,20.3,2638
43595,2020-02-19 13:38:25,,1,95,21.5,2582
43596,2020-02-19 13:38:37,,1,86,23.0,2363
43597,2020-02-19 13:38:44,,1,84,23.6,2271
43598,2020-02-19 13:38:50,,1,84,24.1,2324
43599,2020-02-19 13:38:57,,1,86,24.1,2355
43600,2020-02-19 13:39:02,,1,86,23.5,2349
43601,2020-02-19 13:39:09,,1,86,23.0,2359
43602,2020-02-19 13:39:15,,1,85,22.5,2347
43603,2020-02-19 13:39:22,,1,86,21.6,2385
43604,2020-02-19 13:39:27,,1,87,22.1,2426
43605,2020-02-19 13:39:38,,1,90,23.0,2462
43606,2020-02-19 13:39:44,,1,88,24.8,2393
43607,2020-02-19 13:39:50,,1,86,24.8,2357
43608,2020-02-19 13:39:57,,1,85,25.0,2341
43609,2020-02-19 13:40:03,,1,84,25.6,2297
43610,2020-02-19 13:40:09,,1,86,25.7,2367
43611,2020-02-19 13:40:17,,1,85,26.1,2334
43612,2020-02-19 13:40:24,,1,82,27.0,2242
43613,2020-02-19 13:40:30,,1,79,27.3,2146
43614,2020-02-19 13:40:37,,1,78,26.7,2138
43615,2020-02-19 13:40:43,,1,78,26.7,2153
43616,2020-02-19 13:40:59,,1,77,28.2,2132
43617,2020-02-19 13:42:17,,1,85,31.7,2326
43618,2020-02-19 13:42:25,,1,82,32.3,2253
43619,2020-02-19 13:42:37,,1,82,33.5,2260
43620,2020-02-19 13:42:44,,1,83,35.1,2303
43621,2020-02-19 13:42:51,,1,83,35.9,2277
43622,2020-02-19 13:42:59,,1,85,38.0,2335
43623,2020-02-19 13:43:05,,1,86,39.3,2349
43624,2020-02-19 13:43:11,,1,85,40.4,2337
43625,2020-02-19 13:43:17,,1,84,41.8,2307
43626,2020-02-19 13:43:43,,1,85,46.8,2328
43627,2020-02-19 13:43:52,,1,86,49.2,2349
43628,2020-02-19 13:43:59,,1,87,50.5,2381
43629,2020-02-19 13:45:02,,1,85,56.3,2347
43630,2020-02-19 13:45:07,,1,84,55.8,2305
43631,2020-02-19 13:45:13,,1,83,54.7,2288
43632,2020-02-19 13:45:18,,1,83,53.6,2260
43633,2020-02-19 13:45:23,,1,83,52.8,2268
43634,2020-02-19 13:45:28,,1,86,52.1,2349
43635,2020-02-19 13:45:35,,1,88,51.9,2416
43636,2020-02-19 13:45:39,,1,87,52.2,2391
43637,2020-02-19 13:45:44,,1,86,52.3,2371
43638,2020-02-19 13:45:51,,1,85,52.3,2337
43639,2020-02-19 13:46:39,,1,89,69.2,2445
43640,2020-02-19 13:46:47,,1,93,70.1,2556
43641,2020-02-19 13:46:53,,1,93,68.5,2547
43642,2020-02-19 13:47:00,,1,93,65.2,2545
43643,2020-02-19 13:47:05,,1,93,63.5,2536
43644,2020-02-19 13:47:11,,1,91,62.5,2491
43645,2020-02-19 13:47:16,,1,91,61.6,2491
43646,2020-02-19 13:47:24,,1,92,60.7,2531
43647,2020-02-19 13:47:29,,1,91,59.8,2495
43648,2020-02-19 13:47:53,,1,86,57.5,2341
43649,2020-02-19 13:48:11,,1,91,54.3,2513
43650,2020-02-19 13:48:27,,1,91,54.6,2508
43651,2020-02-19 13:48:47,,1,86,53.7,2355
43652,2020-02-19 13:48:52,,1,79,53.2,2178
43653,2020-02-19 13:48:54,,1,75,52.9,2100
43654,2020-02-19 13:48:56,,1,77,52.7,2086
43655,2020-02-19 13:48:59,,1,80,52.5,2195
43656,2020-02-19 13:49:15,,1,87,50.6,2371
43657,2020-02-19 13:49:33,,1,75,48.4,2008
43658,2020-02-19 13:49:35,,1,74,48.0,2038
43659,2020-02-19 13:49:40,,1,76,47.2,2103
43660,2020-02-19 13:49:53,,1,71,46.5,1926
43661,2020-02-19 13:50:09,,1,59,44.6,1588
43662,2020-02-19 13:50:30,,1,48,44.5,1318
43663,2020-02-19 13:50:40,,1,49,43.1,1368
43664,2020-02-19 13:50:42,,1,52,42.5,1490
43665,2020-02-19 13:50:51,,1,59,39.5,1622
43666,2020-02-19 13:50:55,,1,59,38.4,1010
43667,2020-02-19 13:51:00,,1,49,37.6,691
43668,2020-02-19 13:51:11,,1,29,37.7,1639
43669,2020-02-19 13:51:21,,1,54,36.9,1834
43670,2020-02-19 13:51:51,,1,64,32.1,1742
43671,2020-02-19 13:51:59,,1,63,31.7,1726
43672,2020-02-19 13:52:04,,1,63,31.7,1675
43673,2020-02-19 13:52:17,,1,20,31.2,1095
43674,2020-02-19 13:52:19,,1,21,31.1,1178
43675,2020-02-19 13:52:21,,1,24,31.0,1284
43676,2020-02-19 13:53:25,,1,47,32.3,1007
43677,2020-02-19 13:53:37,,1,10,31.6,724
43678,2020-02-19 13:53:42,,1,15,30.7,1977
43679,2020-02-19 13:53:49,,1,14,29.1,1221
43680,2020-02-19 13:53:53,,1,15,28.3,1433
43681,2020-02-19 13:54:00,,1,12,29.2,694
43682,2020-02-19 13:57:02,,0,0,29.9,0
43683,2020-02-20 07:13:26,,1,60,22.5,1621
43684,2020-02-20 07:13:36,,1,57,24.3,1555
43685,2020-02-20 07:13:39,,1,57,25.5,1556
43686,2020-02-20 07:13:42,,1,57,25.8,1572
43687,2020-02-20 07:13:45,,1,57,27.3,1512
43688,2020-02-20 07:13:48,,1,57,28.8,1555
43689,2020-02-20 07:13:53,,1,57,31.0,1553
43690,2020-02-20 07:14:10,,1,55,39.2,1526
