i,dtime,fuellevel,ingection,speed,height,tachometer
3960,2020-02-10 12:52:57,,1,14,55.8,911
3961,2020-02-10 12:53:09,,1,6,55.3,1317
3962,2020-02-10 13:04:44,,1,6,54.4,893
3963,2020-02-10 13:05:22,,1,11,49.6,1089
3964,2020-02-10 13:05:32,,1,11,48.8,1258
3965,2020-02-10 13:05:37,,1,10,49.2,954
3966,2020-02-10 13:05:43,,1,3,49.7,888
3967,2020-02-10 13:06:17,,1,10,49.4,1568
3968,2020-02-10 13:06:20,,1,15,49.2,1650
3969,2020-02-10 13:06:25,,1,28,47.3,1559
3970,2020-02-10 13:06:32,,1,32,45.3,1591
3971,2020-02-10 13:06:39,,1,39,47.3,1616
3972,2020-02-10 13:06:45,,1,41,48.8,1377
3973,2020-02-10 13:06:54,,1,36,50.3,1205
3974,2020-02-10 13:06:57,,1,38,50.4,1372
3975,2020-02-10 13:07:07,,1,35,50.8,1137
3976,2020-02-10 13:07:11,,1,30,50.7,1009
3977,2020-02-10 13:07:24,,1,18,51.4,1478
3978,2020-02-10 13:07:27,,1,20,51.9,827
3979,2020-02-10 13:07:28,,1,25,52.4,932
3980,2020-02-10 13:07:32,,1,39,53.2,1481
3981,2020-02-10 13:07:50,,1,58,57.8,1382
3982,2020-02-10 13:07:53,,1,59,58.8,1380
3983,2020-02-10 13:07:56,,1,60,59.5,1330
3984,2020-02-10 13:07:59,,1,55,60.5,1270
3985,2020-02-10 13:08:02,,1,54,61.4,1290
3986,2020-02-10 13:08:05,,1,56,62.0,1326
3987,2020-02-10 13:08:09,,1,59,62.7,1373
3988,2020-02-10 13:08:29,,1,41,63.0,929
3989,2020-02-10 13:08:33,,1,37,63.0,854
3990,2020-02-10 13:08:35,,1,37,63.3,876
3991,2020-02-10 13:08:37,,1,39,63.4,913
3992,2020-02-10 13:08:39,,1,41,63.3,978
3993,2020-02-10 13:08:43,,1,47,63.3,1133
3994,2020-02-10 13:08:50,,1,54,62.2,1253
3995,2020-02-10 13:09:16,,1,45,52.2,884
3996,2020-02-10 13:09:21,,1,24,51.2,879
3997,2020-02-10 13:10:35,,1,18,49.9,1400
3998,2020-02-10 13:12:12,,1,56,50.0,1883
3999,2020-02-10 13:12:16,,1,51,50.1,1657
4000,2020-02-10 13:12:28,,1,40,51.6,1323
4001,2020-02-10 13:13:04,,1,26,56.4,1252
4002,2020-02-10 13:13:06,,1,27,56.5,1389
4003,2020-02-10 13:13:08,,1,29,56.5,1510
4004,2020-02-10 13:13:13,,1,39,56.5,1116
4005,2020-02-10 13:13:32,,1,55,54.5,1567
4006,2020-02-10 13:14:33,,1,39,53.5,943
4007,2020-02-10 13:14:37,,1,41,53.7,963
4008,2020-02-10 13:14:40,,1,43,53.9,1001
4009,2020-02-10 13:14:42,,1,44,53.8,1002
4010,2020-02-10 13:14:44,,1,44,53.6,1018
4011,2020-02-10 13:14:46,,1,46,53.6,1104
4012,2020-02-10 13:14:53,,1,54,53.8,1249
4013,2020-02-10 13:16:33,,1,41,56.0,1194
4014,2020-02-10 13:17:22,,1,24,60.5,1272
4015,2020-02-10 13:18:32,,1,62,61.4,1519
4016,2020-02-10 13:18:46,,1,71,58.6,1637
4017,2020-02-10 13:18:52,,1,69,56.2,1627
4018,2020-02-10 13:19:47,,1,70,53.1,1636
4019,2020-02-10 13:19:50,,1,70,52.6,1630
4020,2020-02-10 13:19:53,,1,70,52.5,1620
4021,2020-02-10 13:19:57,,1,68,52.7,1571
4022,2020-02-10 13:20:14,,1,70,52.3,1642
4023,2020-02-10 13:20:41,,1,58,55.6,1292
4024,2020-02-10 13:20:43,,1,54,55.7,1191
4025,2020-02-10 13:20:47,,1,47,56.8,933
4026,2020-02-10 13:20:51,,1,41,57.6,1042
4027,2020-02-10 13:20:55,,1,32,57.8,856
4028,2020-02-10 13:21:35,,1,13,60.2,889
4029,2020-02-10 13:22:54,,1,29,52.3,870
4030,2020-02-10 13:23:54,,1,13,55.6,1850
4031,2020-02-10 13:23:58,,1,24,53.4,1924
4032,2020-02-10 13:24:16,,1,56,51.6,1841
4033,2020-02-10 13:24:44,,1,19,53.5,1606
4034,2020-02-10 13:24:47,,1,19,53.6,1784
4035,2020-02-10 13:24:51,,1,26,54.3,1399
4036,2020-02-10 13:25:23,,1,14,58.9,867
4037,2020-02-10 13:25:30,,1,3,57.9,1002
4038,2020-02-10 13:25:36,,1,7,53.6,1209
4039,2020-02-10 13:25:48,,1,5,44.5,880
4040,2020-02-10 13:25:53,,1,7,41.9,935
4041,2020-02-10 13:26:20,,1,4,42.1,900
4042,2020-02-10 13:45:59,,1,9,57.8,900
4043,2020-02-10 13:53:21,,1,3,61.2,919
4044,2020-02-10 13:53:42,,1,7,41.7,993
4045,2020-02-10 13:53:45,,1,8,39.5,1720
4046,2020-02-10 13:54:36,,1,20,40.4,1006
4047,2020-02-10 13:54:39,,1,23,41.2,1271
4048,2020-02-10 13:54:47,,1,35,44.9,1725
4049,2020-02-10 13:57:14,,1,9,55.1,1177
4050,2020-02-10 13:57:29,,1,12,54.3,1669
4051,2020-02-10 13:57:32,,1,20,54.8,1888
4052,2020-02-10 13:57:36,,1,20,55.2,864
4053,2020-02-10 13:58:12,,1,31,54.1,1651
4054,2020-02-10 13:58:34,,1,46,50.2,1585
4055,2020-02-10 13:58:38,,1,47,49.8,1597
4056,2020-02-10 13:58:41,,1,47,50.0,1566
4057,2020-02-10 13:58:48,,1,46,49.9,1610
4058,2020-02-10 13:58:51,,1,49,49.1,1711
4059,2020-02-10 13:59:16,,1,59,42.7,1391
4060,2020-02-10 13:59:41,,1,66,41.7,1544
4061,2020-02-10 13:59:45,,1,66,42.0,1562
4062,2020-02-10 13:59:48,,1,67,42.5,1566
4063,2020-02-10 13:59:52,,1,66,43.5,1557
4064,2020-02-10 14:00:54,,1,66,48.1,1543
4065,2020-02-10 14:01:31,,1,73,50.9,1687
4066,2020-02-10 14:03:49,,1,33,48.8,1125
4067,2020-02-10 14:03:55,,1,33,48.7,1160
4068,2020-02-10 14:03:58,,1,34,48.5,1173
4069,2020-02-10 14:04:02,,1,38,48.5,1313
4070,2020-02-10 14:04:05,,1,42,48.8,1501
4071,2020-02-10 14:04:34,,1,56,50.6,1913
4072,2020-02-10 14:04:40,,1,57,49.9,1929
4073,2020-02-10 14:05:40,,1,17,48.8,877
4074,2020-02-10 14:06:16,,1,7,47.4,984
4075,2020-02-10 14:07:30,,1,7,44.0,947
4076,2020-02-10 14:08:03,,1,17,42.1,1696
4077,2020-02-10 14:08:06,,1,19,44.0,1826
4078,2020-02-10 14:08:10,,1,25,46.7,2054
4079,2020-02-10 14:08:37,,1,34,55.0,1105
4080,2020-02-10 14:08:57,,1,20,53.6,691
4081,2020-02-10 14:09:09,,1,38,50.1,1606
4082,2020-02-10 14:09:24,,1,38,49.1,1548
4083,2020-02-10 14:10:39,,1,40,50.3,1764
4084,2020-02-10 14:10:46,,1,50,50.2,1779
4085,2020-02-10 14:10:50,,1,53,50.7,1839
4086,2020-02-10 14:10:54,,1,55,51.5,1854
4087,2020-02-10 14:11:19,,1,40,61.3,1334
4088,2020-02-10 14:11:24,,1,36,62.2,1197
4089,2020-02-10 14:11:31,,1,31,62.6,1270
4090,2020-02-10 14:11:33,,1,31,62.4,1366
4091,2020-02-10 14:11:36,,1,36,62.0,1536
4092,2020-02-10 14:11:39,,1,42,61.7,1777
4093,2020-02-10 14:11:47,,1,47,61.5,1968
4094,2020-02-10 14:12:08,,1,44,60.2,1490
4095,2020-02-10 14:12:12,,1,45,60.0,1525
4096,2020-02-10 14:12:15,,1,45,59.7,1542
4097,2020-02-10 14:12:18,,1,46,59.4,1592
4098,2020-02-10 14:12:22,,1,48,58.5,1619
4099,2020-02-10 14:12:26,,1,50,56.8,1705
4100,2020-02-10 14:12:30,,1,49,56.0,1615
4101,2020-02-10 14:12:50,,1,19,53.2,877
4102,2020-02-10 14:12:53,,1,13,53.2,911
4103,2020-02-10 14:12:56,,1,14,53.0,852
4104,2020-02-10 14:13:09,,1,32,52.2,1579
4105,2020-02-10 14:13:13,,1,30,52.1,1470
4106,2020-02-10 14:13:18,,1,30,52.7,1470
4107,2020-02-10 14:13:26,,1,32,53.4,1561
4108,2020-02-10 14:13:30,,1,32,53.5,1584
4109,2020-02-10 14:13:35,,1,31,53.6,1514
4110,2020-02-10 14:13:51,,1,29,52.0,1389
4111,2020-02-10 14:13:57,,1,30,50.2,1487
4112,2020-02-10 14:14:08,,1,21,49.9,969
4113,2020-02-10 14:14:11,,1,20,50.3,1010
4114,2020-02-10 14:14:15,,1,23,50.5,1224
4115,2020-02-10 14:14:25,,1,24,52.6,1128
4116,2020-02-10 14:14:32,,1,15,55.2,1363
4117,2020-02-10 14:14:34,,1,12,55.6,901
4118,2020-02-10 14:14:38,,1,13,56.2,1079
4119,2020-02-10 14:14:41,,1,11,56.3,878
4120,2020-02-10 14:17:18,,1,5,58.4,1370
4121,2020-02-10 14:20:20,,1,10,59.4,907
4122,2020-02-10 14:20:31,,1,11,58.2,1077
4123,2020-02-10 14:22:11,,1,9,51.6,857
4124,2020-02-10 14:27:14,,1,27,44.0,1368
4125,2020-02-10 14:27:20,,1,26,45.1,1309
4126,2020-02-10 14:27:31,,1,28,46.9,1364
4127,2020-02-10 14:27:43,,1,26,48.0,1283
4128,2020-02-10 14:27:47,,1,27,48.2,1341
4129,2020-02-10 14:27:53,,1,26,47.6,1230
4130,2020-02-10 14:28:05,,1,25,48.6,1181
4131,2020-02-10 14:28:23,,1,17,49.2,896
4132,2020-02-10 14:28:25,,1,20,49.5,955
4133,2020-02-10 14:28:27,,1,21,49.8,1141
4134,2020-02-10 14:28:30,,1,30,50.2,1726
4135,2020-02-10 14:28:46,,1,37,55.6,1252
4136,2020-02-10 14:28:57,,1,38,57.7,1288
4137,2020-02-10 14:29:05,,1,37,60.0,1252
4138,2020-02-10 14:29:10,,1,36,61.3,1261
4139,2020-02-10 14:29:14,,1,37,61.6,1232
4140,2020-02-10 14:29:18,,1,35,62.3,1215
4141,2020-02-10 14:29:23,,1,38,62.7,1286
4142,2020-02-10 14:29:33,,1,39,63.4,1315
4143,2020-02-10 14:29:59,,1,29,62.6,953
4144,2020-02-10 14:30:03,,1,29,62.8,972
4145,2020-02-10 14:30:06,,1,30,62.8,1004
4146,2020-02-10 14:30:09,,1,31,62.6,1110
4147,2020-02-10 14:30:18,,1,38,62.6,1254
4148,2020-02-10 14:30:23,,1,36,62.1,1198
4149,2020-02-10 14:30:57,,1,52,51.1,1699
4150,2020-02-10 14:31:08,,1,45,48.4,1467
4151,2020-02-10 14:31:44,,1,39,47.3,1339
4152,2020-02-10 14:32:53,,1,42,51.7,1392
4153,2020-02-10 14:32:58,,1,39,52.0,1249
4154,2020-02-10 14:33:09,,1,29,53.4,949
4155,2020-02-10 14:34:07,,1,23,55.5,1120
4156,2020-02-10 14:34:10,,1,23,55.4,1158
4157,2020-02-10 14:34:13,,1,26,55.0,1543
4158,2020-02-10 14:34:23,,1,43,54.7,1474
4159,2020-02-10 14:34:47,,1,46,54.4,1724
4160,2020-02-10 14:34:55,,1,63,54.3,1451
4161,2020-02-10 14:35:20,,1,61,53.6,1404
4162,2020-02-10 14:35:40,,1,54,53.1,1127
4163,2020-02-10 14:35:46,,1,41,53.3,962
4164,2020-02-10 14:35:48,,1,41,53.3,957
4165,2020-02-10 14:35:50,,1,42,53.6,1315
4166,2020-02-10 14:35:52,,1,41,53.7,1168
4167,2020-02-10 14:35:54,,1,44,53.6,1255
4168,2020-02-10 14:35:57,,1,48,54.6,1352
4169,2020-02-10 14:38:37,,1,56,60.4,1322
4170,2020-02-10 14:40:08,,1,55,54.9,1279
4171,2020-02-10 14:40:12,,1,55,54.4,1297
4172,2020-02-10 14:40:16,,1,56,54.0,1320
4173,2020-02-10 14:40:22,,1,57,53.7,1332
4174,2020-02-10 14:40:41,,1,59,54.2,1374
4175,2020-02-10 14:41:13,,1,47,58.9,1076
4176,2020-02-10 14:41:16,,1,44,58.9,982
4177,2020-02-10 14:41:24,,1,41,59.8,1145
4178,2020-02-10 14:41:27,,1,41,60.2,1095
4179,2020-02-10 14:41:31,,1,37,60.5,986
4180,2020-02-10 14:41:40,,1,27,61.9,891
4181,2020-02-10 14:43:05,,1,15,61.6,1299
4182,2020-02-10 14:43:08,,1,26,62.3,1999
4183,2020-02-10 14:43:11,,1,30,63.0,1459
4184,2020-02-10 14:43:20,,1,46,61.8,1611
4185,2020-02-10 14:43:52,,1,21,57.6,997
4186,2020-02-10 14:43:55,,1,24,57.4,1306
4187,2020-02-10 14:44:44,,1,6,57.5,899
4188,2020-02-10 14:44:57,,1,6,57.2,950
4189,2020-02-10 15:07:10,,1,7,70.1,914
4190,2020-02-10 15:07:15,,1,7,70.3,896
4191,2020-02-10 15:07:19,,1,4,72.5,922
4192,2020-02-10 15:08:18,,0,0,73.3,0
4193,2020-02-14 08:06:35,,1,4,68.6,1254
4194,2020-02-14 08:07:03,,1,10,54.2,1018
4195,2020-02-14 08:07:06,,1,12,54.6,1595
4196,2020-02-14 08:07:12,,1,19,55.4,1658
4197,2020-02-14 08:07:42,,1,30,57.9,1539
4198,2020-02-14 08:08:15,,1,15,60.0,1070
4199,2020-02-14 08:08:26,,1,15,61.3,1134
4200,2020-02-14 08:08:29,,1,17,61.3,1760
4201,2020-02-14 08:08:38,,1,30,60.7,1097
4202,2020-02-14 08:08:46,,1,38,60.9,1238
4203,2020-02-14 08:09:04,,1,31,59.2,860
4204,2020-02-14 08:09:10,,1,19,58.5,847
4205,2020-02-14 08:09:59,,1,19,59.6,1039
4206,2020-02-14 08:10:03,,1,20,59.7,1221
4207,2020-02-14 08:10:06,,1,21,59.6,987
4208,2020-02-14 08:10:44,,1,49,59.5,1129
4209,2020-02-14 08:11:09,,1,32,61.7,1147
4210,2020-02-14 08:11:19,,1,41,61.5,1349
4211,2020-02-14 08:11:25,,1,31,61.8,860
4212,2020-02-14 08:11:36,,1,20,62.8,999
4213,2020-02-14 08:12:35,,1,28,64.3,1496
4214,2020-02-14 08:12:42,,1,35,64.8,998
4215,2020-02-14 08:13:40,,1,22,67.6,2174
4216,2020-02-14 08:14:02,,1,58,63.9,1369
4217,2020-02-14 08:14:05,,1,59,61.9,1313
4218,2020-02-14 08:14:08,,1,55,61.7,1285
4219,2020-02-14 08:14:13,,1,56,60.4,1370
4220,2020-02-14 08:14:15,,1,59,59.4,1432
4221,2020-02-14 08:14:19,,1,63,57.8,1356
4222,2020-02-14 08:15:02,,1,66,51.5,1088
4223,2020-02-14 08:15:06,,1,66,51.5,1080
4224,2020-02-14 08:15:10,,1,66,51.2,1066
4225,2020-02-14 08:15:15,,1,64,51.7,1038
4226,2020-02-14 08:16:15,,1,65,54.5,1071
4227,2020-02-14 08:16:52,,1,67,56.2,1097
4228,2020-02-14 08:16:58,,1,66,55.4,1051
4229,2020-02-14 08:17:06,,1,58,55.9,848
4230,2020-02-14 08:18:42,,1,56,54.8,1344
4231,2020-02-14 08:18:47,,1,60,55.0,1450
4232,2020-02-14 08:19:11,,1,39,56.2,884
4233,2020-02-14 08:19:13,,1,37,56.5,1239
4234,2020-02-14 08:19:15,,1,36,56.8,1313
4235,2020-02-14 08:19:17,,1,39,56.5,1418
4236,2020-02-14 08:19:19,,1,43,56.5,1594
4237,2020-02-14 08:19:26,,1,52,56.4,1277
4238,2020-02-14 08:19:37,,1,66,56.1,908
4239,2020-02-14 08:19:54,,1,62,54.5,1000
4240,2020-02-14 08:20:50,,1,13,51.5,1161
4241,2020-02-14 08:20:53,,1,18,52.0,1546
4242,2020-02-14 08:20:56,,1,23,52.7,1009
4243,2020-02-14 08:21:07,,1,36,52.8,1314
4244,2020-02-14 08:21:34,,1,24,53.1,874
4245,2020-02-14 08:22:02,,1,25,52.0,1169
4246,2020-02-14 08:22:10,,1,37,51.1,1408
4247,2020-02-14 08:23:26,,1,54,52.3,1298
4248,2020-02-14 08:23:30,,1,56,53.6,1318
4249,2020-02-14 08:23:53,,1,46,62.4,1066
4250,2020-02-14 08:23:57,,1,43,63.7,928
4251,2020-02-14 08:24:04,,1,31,64.2,1021
4252,2020-02-14 08:24:06,,1,29,64.3,1074
4253,2020-02-14 08:24:09,,1,33,64.1,1244
4254,2020-02-14 08:24:12,,1,38,63.9,1394
4255,2020-02-14 08:24:17,,1,44,64.4,1022
4256,2020-02-14 08:24:35,,1,52,64.5,1172
4257,2020-02-14 08:24:41,,1,45,64.2,1080
4258,2020-02-14 08:24:44,,1,47,63.9,1132
4259,2020-02-14 08:24:47,,1,49,63.6,1123
4260,2020-02-14 08:24:50,,1,49,63.3,1182
4261,2020-02-14 08:24:54,,1,53,62.7,1221
4262,2020-02-14 08:24:57,,1,53,61.9,1217
4263,2020-02-14 08:25:00,,1,52,60.9,1144
4264,2020-02-14 08:25:06,,1,44,59.9,873
4265,2020-02-14 08:25:28,,1,14,58.9,959
4266,2020-02-14 08:25:31,,1,15,59.0,1306
4267,2020-02-14 08:25:34,,1,19,58.7,1103
4268,2020-02-14 08:25:41,,1,31,58.2,1520
4269,2020-02-14 08:25:47,,1,33,58.5,1626
4270,2020-02-14 08:25:51,,1,32,58.4,1692
4271,2020-02-14 08:25:56,,1,33,58.9,1580
4272,2020-02-14 08:26:01,,1,30,58.9,1448
4273,2020-02-14 08:26:04,,1,30,59.0,1520
4274,2020-02-14 08:26:08,,1,32,58.9,1541
4275,2020-02-14 08:26:27,,1,31,55.9,1571
4276,2020-02-14 08:27:55,,1,9,52.9,1033
4277,2020-02-14 08:28:02,,1,16,52.6,1430
4278,2020-02-14 08:28:04,,1,20,52.6,1587
4279,2020-02-14 08:28:07,,1,20,52.7,1505
4280,2020-02-14 08:28:13,,1,18,53.2,1201
4281,2020-02-14 08:28:19,,1,19,54.5,1327
4282,2020-02-14 08:28:25,,1,16,56.0,898
4283,2020-02-14 08:28:27,,1,15,56.3,958
4284,2020-02-14 08:28:29,,1,13,56.6,930
4285,2020-02-14 08:29:53,,1,6,59.6,906
4286,2020-02-14 08:30:11,,1,12,61.8,1232
4287,2020-02-14 08:30:28,,1,18,58.6,1408
4288,2020-02-14 08:30:32,,1,20,58.1,873
4289,2020-02-14 08:30:36,,1,13,57.5,875
4290,2020-02-14 08:30:42,,1,11,56.5,1157
4291,2020-02-14 08:31:00,,1,20,56.7,873
4292,2020-02-14 08:32:04,,1,19,59.1,1616
4293,2020-02-14 08:32:16,,1,25,61.8,1195
4294,2020-02-14 08:32:25,,1,23,62.9,1291
4295,2020-02-14 08:32:30,,1,28,62.4,1380
4296,2020-02-14 08:32:37,,1,28,61.7,1435
4297,2020-02-14 08:32:42,,1,27,61.1,1429
4298,2020-02-14 08:32:47,,1,26,60.6,1210
4299,2020-02-14 08:32:53,,1,24,59.6,1071
4300,2020-02-14 08:32:59,,1,19,59.3,845
4301,2020-02-14 08:33:03,,1,16,59.5,910
4302,2020-02-14 08:33:06,,1,16,59.7,994
4303,2020-02-14 08:33:10,,1,21,59.5,1152
4304,2020-02-14 08:33:42,,1,41,60.1,1364
4305,2020-02-14 08:33:46,,1,38,60.8,1280
4306,2020-02-14 08:33:50,,1,39,61.8,1327
4307,2020-02-14 08:33:54,,1,36,62.2,1202
4308,2020-02-14 08:33:58,,1,37,62.9,1305
4309,2020-02-14 08:34:01,,1,40,63.5,1294
4310,2020-02-14 08:34:05,,1,38,64.2,1295
4311,2020-02-14 08:34:11,,1,41,65.4,1387
4312,2020-02-14 08:34:40,,1,32,67.3,1084
4313,2020-02-14 08:34:43,,1,32,67.5,1115
4314,2020-02-14 08:34:46,,1,34,67.3,1223
4315,2020-02-14 08:34:48,,1,37,67.5,1353
4316,2020-02-14 08:34:52,,1,43,66.8,1392
4317,2020-02-14 08:34:59,,1,44,66.4,1045
4318,2020-02-14 08:35:05,,1,59,65.5,1505
4319,2020-02-14 08:35:10,,1,70,62.9,1677
4320,2020-02-14 08:35:16,,1,67,60.1,1514
4321,2020-02-14 08:35:23,,1,60,57.1,1405
4322,2020-02-14 08:35:29,,1,64,54.7,1494
4323,2020-02-14 08:36:32,,1,53,56.2,1291
4324,2020-02-14 08:36:36,,1,56,56.2,1272
4325,2020-02-14 08:36:44,,1,42,55.6,885
4326,2020-02-14 08:37:04,,1,25,54.4,1160
4327,2020-02-14 08:37:23,,1,27,54.5,1368
4328,2020-02-14 08:37:25,,1,28,54.2,1483
4329,2020-02-14 08:37:27,,1,29,54.0,1359
4330,2020-02-14 08:37:32,,1,39,53.9,1489
4331,2020-02-14 08:37:59,,1,67,54.0,1601
4332,2020-02-14 08:38:31,,1,68,54.8,1575
4333,2020-02-14 08:38:46,,1,48,55.1,1572
4334,2020-02-14 08:38:48,,1,46,55.4,1563
4335,2020-02-14 08:38:50,,1,47,55.8,1556
4336,2020-02-14 08:38:52,,1,48,56.1,1628
4337,2020-02-14 08:38:54,,1,50,56.4,1241
4338,2020-02-14 08:38:58,,1,51,56.8,1226
4339,2020-02-14 08:39:04,,1,53,57.0,1187
4340,2020-02-14 08:39:50,,1,18,60.7,1749
4341,2020-02-14 08:39:57,,1,38,60.0,1979
4342,2020-02-14 08:40:06,,1,59,59.6,872
4343,2020-02-14 08:40:57,,1,53,60.1,1326
4344,2020-02-14 08:41:13,,1,60,57.6,1381
4345,2020-02-14 08:41:53,,1,64,58.7,1464
4346,2020-02-14 08:42:12,,1,69,56.4,1585
4347,2020-02-14 08:42:30,,1,75,55.0,1742
4348,2020-02-14 08:42:35,,1,76,54.9,1763
4349,2020-02-14 08:43:01,,1,80,57.5,1846
4350,2020-02-14 08:43:04,,1,79,57.8,1859
4351,2020-02-14 08:43:07,,1,79,57.9,1727
4352,2020-02-14 08:43:10,,1,74,57.1,1744
4353,2020-02-14 08:43:18,,1,75,55.9,1741
4354,2020-02-14 08:43:52,,1,59,56.4,1358
4355,2020-02-14 08:43:55,,1,57,56.8,1253
4356,2020-02-14 08:43:58,,1,50,57.6,1166
4357,2020-02-14 08:44:02,,1,52,58.4,1192
4358,2020-02-14 08:44:05,,1,52,58.6,1153
4359,2020-02-14 08:44:09,,1,48,58.7,1082
4360,2020-02-14 08:44:50,,1,39,57.4,1430
4361,2020-02-14 08:44:57,,1,28,58.3,906
4362,2020-02-14 08:44:59,,1,25,58.5,1005
4363,2020-02-14 08:45:01,,1,28,58.5,1261
4364,2020-02-14 08:45:04,,1,42,58.4,1732
4365,2020-02-14 08:45:49,,1,15,59.8,1193
4366,2020-02-14 08:45:53,,1,24,59.9,1049
4367,2020-02-14 08:45:59,,1,36,59.6,1217
4368,2020-02-14 08:46:29,,1,16,59.4,873
4369,2020-02-14 08:46:32,,1,12,59.2,872
4370,2020-02-14 08:46:59,,1,4,57.8,886
4371,2020-02-14 09:08:04,,1,6,64.8,1127
4372,2020-02-14 09:08:40,,1,11,61.3,1148
4373,2020-02-14 09:08:43,,1,15,61.3,1317
4374,2020-02-14 09:08:49,,1,21,60.7,1108
4375,2020-02-14 09:08:57,,1,34,59.3,1285
4376,2020-02-14 09:09:38,,1,18,58.7,870
4377,2020-02-14 09:09:49,,1,12,60.8,1581
4378,2020-02-14 09:09:52,,1,11,60.5,1284
4379,2020-02-14 09:09:57,,1,24,60.0,1252
4380,2020-02-14 09:10:03,,1,29,59.4,1210
4381,2020-02-14 09:10:10,,1,38,57.0,1289
4382,2020-02-14 09:10:29,,1,23,54.8,867
4383,2020-02-14 09:10:39,,1,8,56.5,876
4384,2020-02-14 09:11:22,,1,17,58.6,1239
4385,2020-02-14 09:13:06,,1,12,57.5,1328
4386,2020-02-14 09:13:12,,1,24,58.9,1194
4387,2020-02-14 09:13:14,,1,25,59.5,1326
4388,2020-02-14 09:13:16,,1,28,60.1,1663
4389,2020-02-14 09:13:30,,1,48,63.0,1166
4390,2020-02-14 09:13:39,,1,54,63.1,1263
4391,2020-02-14 09:14:28,,1,36,56.7,1193
4392,2020-02-14 09:14:33,,1,43,55.8,1003
4393,2020-02-14 09:14:37,,1,43,55.5,1021
4394,2020-02-14 09:15:29,,1,36,48.7,1671
4395,2020-02-14 09:15:38,,1,52,45.5,1206
4396,2020-02-14 09:15:48,,1,49,42.4,1177
4397,2020-02-14 09:15:54,,1,50,42.0,1196
4398,2020-02-14 09:15:57,,1,52,41.9,1210
4399,2020-02-14 09:16:00,,1,50,41.9,1194
4400,2020-02-14 09:16:06,,1,52,41.6,1325
4401,2020-02-14 09:16:08,,1,58,41.3,1383
4402,2020-02-14 09:16:14,,1,58,41.6,943
4403,2020-02-14 09:16:57,,1,63,44.1,1441
4404,2020-02-14 09:17:01,,1,62,44.2,1445
4405,2020-02-14 09:17:05,,1,62,44.1,1451
4406,2020-02-14 09:17:09,,1,61,44.4,1411
4407,2020-02-14 09:18:18,,1,60,46.1,1391
4408,2020-02-14 09:18:52,,1,67,49.9,1578
4409,2020-02-14 09:19:36,,1,72,48.1,1707
4410,2020-02-14 09:19:53,,1,57,48.9,1321
4411,2020-02-14 09:19:59,,1,57,49.0,1328
4412,2020-02-14 09:20:24,,1,36,49.9,890
4413,2020-02-14 09:20:27,,1,34,49.9,1256
4414,2020-02-14 09:20:29,,1,37,49.8,1365
4415,2020-02-14 09:20:31,,1,41,49.6,1451
4416,2020-02-14 09:20:34,,1,45,49.5,1339
4417,2020-02-14 09:21:08,,1,63,52.2,1469
4418,2020-02-14 09:21:45,,1,49,53.2,1082
4419,2020-02-14 09:22:07,,1,20,54.2,881
4420,2020-02-14 09:22:09,,1,16,54.3,1135
4421,2020-02-14 09:22:12,,1,18,54.4,1654
4422,2020-02-14 09:22:45,,1,29,52.6,853
4423,2020-02-14 09:23:17,,1,16,48.3,1326
4424,2020-02-14 09:23:31,,1,31,45.7,1457
4425,2020-02-14 09:23:41,,1,43,45.7,1026
4426,2020-02-14 09:24:43,,1,47,43.5,1101
4427,2020-02-14 09:25:03,,1,39,46.3,936
4428,2020-02-14 09:25:07,,1,29,47.6,881
4429,2020-02-14 09:25:33,,1,53,55.2,1763
4430,2020-02-14 09:25:44,,1,43,60.3,1377
4431,2020-02-14 09:25:51,,1,33,62.9,1030
4432,2020-02-14 09:25:54,,1,29,63.9,1001
4433,2020-02-14 09:25:56,,1,28,64.3,1124
4434,2020-02-14 09:25:59,,1,35,64.9,1345
4435,2020-02-14 09:26:02,,1,43,65.2,1582
4436,2020-02-14 09:26:08,,1,46,65.7,1112
4437,2020-02-14 09:26:27,,1,55,64.7,1232
4438,2020-02-14 09:26:30,,1,54,64.2,1209
4439,2020-02-14 09:26:32,,1,51,63.1,1227
4440,2020-02-14 09:26:34,,1,53,62.6,1203
4441,2020-02-14 09:26:37,,1,52,61.9,1118
4442,2020-02-14 09:26:40,,1,49,61.6,1221
4443,2020-02-14 09:26:44,,1,55,61.2,1316
4444,2020-02-14 09:26:47,,1,55,60.4,1266
4445,2020-02-14 09:26:54,,1,47,59.3,1071
4446,2020-02-14 09:27:12,,1,13,58.5,956
4447,2020-02-14 09:27:15,,1,11,58.5,1074
4448,2020-02-14 09:27:18,,1,17,58.3,1723
4449,2020-02-14 09:27:30,,1,29,56.9,1480
4450,2020-02-14 09:27:35,,1,32,56.3,1540
4451,2020-02-14 09:27:39,,1,31,56.1,1605
4452,2020-02-14 09:27:44,,1,32,55.9,1610
4453,2020-02-14 09:27:48,,1,31,56.3,1484
4454,2020-02-14 09:27:51,,1,30,56.4,1513
4455,2020-02-14 09:27:55,,1,31,56.0,1569
4456,2020-02-14 09:28:10,,1,28,54.2,1380
4457,2020-02-14 09:28:15,,1,29,52.6,1518
4458,2020-02-14 09:28:59,,1,9,48.2,1297
4459,2020-02-14 09:29:02,,1,12,48.2,1224
4460,2020-02-14 09:29:06,,1,17,48.1,1245
4461,2020-02-14 09:29:09,,1,17,48.4,1461
