,dtime,fuellevel,ingection,speed,height,tachometer
45902,2020-04-23 17:12:26,,1,30,7.3,864
45903,2020-04-23 17:12:28,,1,29,7.1,832
45904,2020-04-23 17:12:38,,1,18,7.0,2496
45905,2020-04-23 17:12:44,,1,38,7.7,2208
45906,2020-04-23 17:12:51,,1,26,9.0,1536
45907,2020-04-23 17:12:53,,1,26,9.2,1568
45908,2020-04-23 17:12:55,,1,32,9.3,1984
45909,2020-04-23 17:13:50,,1,16,8.2,1632
45910,2020-04-23 17:13:52,,1,21,7.9,2336
45911,2020-04-23 17:13:55,,1,36,7.3,2048
45912,2020-04-23 17:15:00,,1,59,1.8,832
45913,2020-04-23 17:15:50,,1,15,4.6,1760
45914,2020-04-23 17:15:55,,1,19,7.4,2112
45915,2020-04-23 17:15:58,,1,22,8.6,2144
45916,2020-04-23 17:16:05,,1,36,10.2,2176
45917,2020-04-23 17:16:07,,1,43,10.6,2688
45918,2020-04-23 17:16:11,,1,59,10.4,2496
45919,2020-04-23 17:16:18,,1,69,10.0,2464
45920,2020-04-23 17:17:53,,1,49,-0.3,2912
45921,2020-04-23 17:19:14,,1,36,1.2,832
45922,2020-04-23 17:19:17,,1,23,1.5,1216
45923,2020-04-23 17:19:19,,1,23,1.9,1408
45924,2020-04-23 17:19:30,,1,15,4.5,1888
45925,2020-04-23 17:19:33,,1,27,5.0,1664
45926,2020-04-23 17:19:36,,1,34,4.8,2208
45927,2020-04-23 17:19:55,,1,51,2.4,2208
45928,2020-04-23 17:20:30,,1,6,5.2,928
45929,2020-04-23 17:22:47,,0,0,7.8,0
45930,2020-04-24 08:34:24,,1,16,37.7,1760
45931,2020-04-24 08:34:44,,1,46,33.1,1824
45932,2020-04-24 08:34:48,,1,44,32.9,1728
45933,2020-04-24 08:34:53,,1,29,33.4,800
45934,2020-04-24 08:35:04,,1,2,34.3,832
45935,2020-04-24 08:35:12,,1,20,33.8,2528
45936,2020-04-24 08:36:08,,1,16,20.3,1696
45937,2020-04-24 08:36:24,,1,28,19.9,1472
45938,2020-04-24 08:36:26,,1,27,20.0,1824
45939,2020-04-24 08:36:28,,1,34,20.0,2176
45940,2020-04-24 08:36:33,,1,43,20.8,2528
45941,2020-04-24 08:36:40,,1,39,21.5,2016
45942,2020-04-24 08:36:53,,1,49,21.2,2112
45943,2020-04-24 08:37:33,,1,46,16.1,1920
45944,2020-04-24 08:37:40,,1,45,14.1,1888
45945,2020-04-24 08:37:54,,1,19,11.8,1952
45946,2020-04-24 08:37:56,,1,21,11.9,2560
45947,2020-04-24 08:37:58,,1,32,11.5,2432
45948,2020-04-24 08:38:04,,1,36,11.2,1408
45949,2020-04-24 08:38:10,,1,34,10.8,1280
45950,2020-04-24 08:38:14,,1,28,10.1,832
45951,2020-04-24 08:38:25,,1,25,8.7,2848
45952,2020-04-24 08:38:35,,1,22,8.9,2464
45953,2020-04-24 08:38:37,,1,28,8.6,3072
45954,2020-04-24 08:38:41,,1,38,8.4,1248
45955,2020-04-24 08:38:54,,1,37,6.5,2368
45956,2020-04-24 08:39:09,,1,61,7.0,2464
45957,2020-04-24 08:40:51,,1,17,5.7,2112
45958,2020-04-24 08:40:56,,1,29,6.1,1696
45959,2020-04-24 08:40:58,,1,28,6.3,1760
45960,2020-04-24 08:41:00,,1,31,6.4,1952
45961,2020-04-24 08:41:02,,1,36,6.6,2176
45962,2020-04-24 08:41:06,,1,34,6.7,1920
45963,2020-04-24 08:41:08,,1,35,7.1,2240
45964,2020-04-24 08:41:11,,1,47,7.3,3008
45965,2020-04-24 08:41:26,,1,54,7.8,2272
45966,2020-04-24 08:42:21,,1,49,6.2,2848
45967,2020-04-24 08:43:34,,1,20,6.5,2464
45968,2020-04-24 08:43:50,,1,71,8.6,3104
45969,2020-04-24 08:44:20,,1,37,13.0,2336
45970,2020-04-24 08:44:30,,1,57,13.0,2496
45971,2020-04-24 08:44:38,,1,64,12.4,2624
45972,2020-04-24 08:44:43,,1,64,12.3,2624
45973,2020-04-24 08:45:00,,1,34,9.5,1408
45974,2020-04-24 08:45:39,,1,7,8.6,928
45975,2020-04-24 08:46:03,,1,32,6.5,1792
45976,2020-04-24 08:46:06,,1,23,6.3,1344
45977,2020-04-24 08:46:08,,1,28,6.6,1664
45978,2020-04-24 08:46:12,,1,44,7.1,2624
45979,2020-04-24 08:47:04,,1,25,14.2,1632
45980,2020-04-24 08:47:52,,1,17,15.1,3040
45981,2020-04-24 08:47:59,,1,21,8.4,2400
45982,2020-04-24 08:48:01,,1,34,7.3,3424
45983,2020-04-24 08:48:04,,1,46,6.2,2688
45984,2020-04-24 08:48:15,,1,65,3.2,2784
45985,2020-04-24 08:49:01,,1,17,-0.1,1568
45986,2020-04-24 08:49:03,,1,18,0.0,1920
45987,2020-04-24 08:49:06,,1,23,-0.1,2272
45988,2020-04-24 08:49:15,,1,34,-4.4,1984
45989,2020-04-24 08:49:22,,1,48,-8.1,2080
45990,2020-04-24 08:49:37,,1,5,-13.3,864
45991,2020-04-24 08:49:54,,1,19,-13.7,2016
45992,2020-04-24 08:50:08,,1,11,-13.7,1472
45993,2020-04-24 08:50:10,,1,12,-13.1,1536
45994,2020-04-24 08:50:12,,1,21,-12.9,2464
45995,2020-04-24 08:50:17,,1,41,-10.8,2560
45996,2020-04-24 08:50:33,,1,30,-6.6,832
45997,2020-04-24 08:50:36,,1,16,-6.4,1568
45998,2020-04-24 08:50:38,,1,23,-6.1,2432
45999,2020-04-24 08:50:59,,1,29,4.2,928
46000,2020-04-24 08:51:01,,1,21,4.7,1408
46001,2020-04-24 08:51:03,,1,23,4.7,1664
46002,2020-04-24 08:51:05,,1,34,4.9,2112
46003,2020-04-24 08:51:17,,1,41,7.6,2336
46004,2020-04-24 08:51:26,,1,23,10.1,864
46005,2020-04-24 08:51:40,,1,16,14.6,1920
46006,2020-04-24 08:51:42,,1,20,15.1,2144
46007,2020-04-24 08:51:44,,1,27,15.6,2976
46008,2020-04-24 08:51:52,,1,56,17.7,2304
46009,2020-04-24 08:52:00,,1,62,19.1,2656
46010,2020-04-24 08:52:11,,1,63,20.7,2656
46011,2020-04-24 08:53:59,,1,22,9.4,1440
46012,2020-04-24 08:54:01,,1,25,9.1,1664
46013,2020-04-24 08:54:03,,1,35,8.6,2112
46014,2020-04-24 08:54:07,,1,36,7.5,1888
46015,2020-04-24 08:54:09,,1,31,6.9,1664
46016,2020-04-24 08:54:19,,1,29,4.2,1632
46017,2020-04-24 08:54:28,,1,17,3.2,1760
46018,2020-04-24 08:54:30,,1,22,3.2,2400
46019,2020-04-24 08:54:34,,1,35,4.2,2016
46020,2020-04-24 08:54:36,,1,37,4.3,2272
46021,2020-04-24 08:54:38,,1,45,4.2,2688
46022,2020-04-24 08:55:08,,1,60,3.7,2176
46023,2020-04-24 08:55:10,,1,62,3.8,2272
46024,2020-04-24 08:56:02,,1,41,3.8,1792
46025,2020-04-24 08:56:07,,1,43,4.4,1760
46026,2020-04-24 08:56:53,,1,50,10.9,2848
46027,2020-04-24 08:57:04,,1,44,10.9,1760
46028,2020-04-24 08:58:11,,1,16,11.2,2112
46029,2020-04-24 08:58:18,,1,41,11.2,2528
46030,2020-04-24 08:58:23,,1,56,10.3,2368
46031,2020-04-24 08:58:36,,1,69,8.3,2560
46032,2020-04-24 08:58:50,,1,65,7.9,2240
46033,2020-04-24 09:00:56,,1,53,5.4,1856
46034,2020-04-24 09:01:03,,1,56,6.2,2048
46035,2020-04-24 09:01:07,,1,56,6.7,2144
46036,2020-04-24 09:01:12,,1,62,7.0,2176
46037,2020-04-24 09:01:39,,1,43,11.7,1536
46038,2020-04-24 09:01:59,,1,48,17.7,2080
46039,2020-04-24 09:02:24,,1,41,23.2,1728
46040,2020-04-24 09:03:18,,1,12,23.0,1408
46041,2020-04-24 09:03:28,,1,41,21.6,2432
46042,2020-04-24 09:04:25,,1,21,9.4,2112
46043,2020-04-24 09:04:40,,1,37,2.8,832
46044,2020-04-24 09:05:12,,1,37,-1.0,2240
46045,2020-04-24 09:05:21,,1,49,-4.7,2016
46046,2020-04-24 09:05:27,,1,49,-6.6,2016
46047,2020-04-24 09:05:39,,1,52,-7.8,2176
46048,2020-04-24 09:05:43,,1,56,-6.9,2400
46049,2020-04-24 09:06:01,,1,68,-4.3,2464
46050,2020-04-24 09:06:12,,1,62,-5.9,2208
46051,2020-04-24 09:06:16,,1,60,-6.2,2176
46052,2020-04-24 09:06:21,,1,61,-5.6,2144
46053,2020-04-24 09:06:58,,1,17,-4.4,1824
46054,2020-04-24 09:07:00,,1,25,-4.5,2592
46055,2020-04-24 09:07:05,,1,39,-3.8,2368
46056,2020-04-24 09:07:14,,1,38,-2.0,2080
46057,2020-04-24 09:07:22,,1,22,-1.0,2240
46058,2020-04-24 09:07:27,,1,31,-0.2,2048
46059,2020-04-24 09:07:32,,1,39,-0.2,2240
46060,2020-04-24 09:07:41,,1,28,-0.2,1216
46061,2020-04-24 09:07:53,,1,13,1.2,2592
46062,2020-04-24 09:07:59,,1,34,1.8,2016
46063,2020-04-24 09:08:13,,1,19,3.0,2400
46064,2020-04-24 09:08:15,,1,26,3.6,1696
46065,2020-04-24 09:08:19,,1,25,4.6,800
46066,2020-04-24 09:08:36,,1,25,4.4,2432
46067,2020-04-24 09:08:43,,1,38,4.3,2624
46068,2020-04-24 09:08:55,,1,52,2.3,2240
46069,2020-04-24 09:10:28,,1,52,8.5,2240
46070,2020-04-24 09:10:33,,1,54,10.6,2272
46071,2020-04-24 09:10:37,,1,54,11.7,2336
46072,2020-04-24 09:10:41,,1,56,12.9,2368
46073,2020-04-24 09:10:44,,1,59,13.1,2560
46074,2020-04-24 09:10:48,,1,62,12.0,2624
46075,2020-04-24 09:10:51,,1,62,10.6,2592
46076,2020-04-24 09:10:55,,1,62,8.9,2592
46077,2020-04-24 09:12:02,,1,37,-5.6,1472
46078,2020-04-24 09:12:23,,1,7,-6.5,2784
46079,2020-04-24 09:12:34,,1,41,-6.0,2688
46080,2020-04-24 09:12:40,,1,57,-6.2,2496
46081,2020-04-24 09:13:14,,1,52,-6.2,1792
46082,2020-04-24 09:13:21,,1,51,-6.6,1920
46083,2020-04-24 09:13:27,,1,65,-6.2,2400
46084,2020-04-24 09:15:06,,1,12,-6.2,1504
46085,2020-04-24 09:15:10,,1,23,-5.8,1216
46086,2020-04-24 09:15:18,,1,3,-7.4,2144
46087,2020-04-24 09:15:21,,1,18,-8.7,1984
46088,2020-04-24 09:15:24,,1,19,-9.9,1024
46089,2020-04-24 09:15:35,,1,27,-11.9,1984
46090,2020-04-24 09:20:11,,1,17,-9.3,1728
46091,2020-04-24 09:20:17,,1,40,-7.3,2368
46092,2020-04-24 09:20:24,,1,54,-8.2,2272
46093,2020-04-24 09:21:26,,1,42,-2.1,1376
46094,2020-04-24 09:21:30,,1,22,-1.6,960
46095,2020-04-24 09:21:33,,1,14,-1.1,1184
46096,2020-04-24 09:21:37,,1,28,-0.1,2944
46097,2020-04-24 09:21:41,,1,41,1.1,2464
46098,2020-04-24 09:22:07,,1,68,6.0,2432
46099,2020-04-24 09:22:14,,1,67,6.8,2400
46100,2020-04-24 09:22:25,,1,70,7.4,2528
46101,2020-04-24 09:22:32,,1,69,7.3,1056
46102,2020-04-24 09:22:40,,1,58,7.1,832
46103,2020-04-24 09:23:52,,1,15,8.6,1600
46104,2020-04-24 09:23:56,,1,21,8.5,2080
46105,2020-04-24 09:23:58,,1,27,8.8,3040
46106,2020-04-24 09:24:01,,1,36,8.8,2272
46107,2020-04-24 09:24:08,,1,49,8.0,1184
46108,2020-04-24 09:25:38,,1,74,17.2,2688
46109,2020-04-24 09:25:51,,1,68,17.4,2432
46110,2020-04-24 09:25:58,,1,71,16.7,2592
46111,2020-04-24 09:26:05,,1,73,15.7,2656
46112,2020-04-24 09:26:12,,1,71,14.6,2560
46113,2020-04-24 09:26:19,,1,72,13.3,2592
46114,2020-04-24 09:26:26,,1,68,11.5,2432
46115,2020-04-24 09:26:33,,1,47,10.0,1632
46116,2020-04-24 09:26:41,,1,27,9.2,864
46117,2020-04-24 09:26:53,,1,47,7.7,1984
46118,2020-04-24 09:27:01,,1,52,8.0,2208
46119,2020-04-24 09:27:06,,1,57,8.5,2432
46120,2020-04-24 09:27:12,,1,61,8.7,1248
46121,2020-04-24 09:28:00,,1,66,10.1,2848
46122,2020-04-24 09:28:06,,1,69,10.4,2528
46123,2020-04-24 09:28:15,,1,61,10.3,2208
46124,2020-04-24 09:28:19,,1,60,10.0,2208
46125,2020-04-24 09:28:22,,1,61,10.1,2176
46126,2020-04-24 09:28:29,,1,53,9.2,1856
46127,2020-04-24 09:28:44,,1,34,8.1,832
46128,2020-04-24 09:28:50,,1,10,7.1,1024
46129,2020-04-24 09:28:56,,1,17,7.0,1888
46130,2020-04-24 09:28:59,,1,22,6.7,1152
46131,2020-04-24 09:29:04,,1,11,5.3,832
46132,2020-04-24 09:29:07,,1,5,4.8,864
46133,2020-04-24 09:29:37,,0,0,4.0,0
46134,2020-04-24 09:40:13,,1,14,7.9,1472
46135,2020-04-24 09:40:22,,1,8,6.3,800
46136,2020-04-24 09:40:26,,1,17,6.7,2368
46137,2020-04-24 09:40:33,,1,38,6.8,2176
46138,2020-04-24 09:40:38,,1,44,6.3,2912
46139,2020-04-24 09:40:44,,1,59,6.5,2592
46140,2020-04-24 09:40:55,,1,70,6.6,2528
46141,2020-04-24 09:41:55,,1,80,8.1,2880
46142,2020-04-24 09:42:06,,1,79,8.2,2848
46143,2020-04-24 09:42:11,,1,79,8.3,2880
46144,2020-04-24 09:42:14,,1,80,8.2,2880
46145,2020-04-24 09:42:17,,1,80,8.1,2880
46146,2020-04-24 09:42:21,,1,80,8.1,2880
46147,2020-04-24 09:42:25,,1,80,8.3,2912
46148,2020-04-24 09:42:39,,1,81,11.3,2912
46149,2020-04-24 09:43:34,,1,44,15.0,2560
46150,2020-04-24 09:43:36,,1,42,15.0,2496
46151,2020-04-24 09:43:41,,1,38,15.0,2144
46152,2020-04-24 09:43:42,,1,36,15.0,2112
46153,2020-04-24 09:43:44,,1,34,14.9,2176
46154,2020-04-24 09:43:46,,1,38,14.8,2464
46155,2020-04-24 09:43:50,,1,47,14.8,2912
46156,2020-04-24 09:43:51,,1,50,14.7,3072
46157,2020-04-24 09:43:53,,1,53,14.6,2208
46158,2020-04-24 09:43:58,,1,58,15.1,2560
46159,2020-04-24 09:44:18,,1,77,15.8,2816
46160,2020-04-24 09:44:24,,1,81,15.6,2944
46161,2020-04-24 09:44:38,,1,84,15.0,3040
46162,2020-04-24 09:44:51,,1,82,14.2,2944
46163,2020-04-24 09:44:54,,1,80,13.5,2880
46164,2020-04-24 09:44:58,,1,79,12.6,2848
46165,2020-04-24 09:45:02,,1,80,12.0,2912
46166,2020-04-24 09:45:06,,1,80,11.4,2848
46167,2020-04-24 09:45:16,,1,79,11.1,2880
46168,2020-04-24 09:46:02,,1,82,8.1,2976
46169,2020-04-24 09:46:55,,1,47,7.2,832
46170,2020-04-24 09:46:58,,1,27,6.6,1792
46171,2020-04-24 09:47:01,,1,36,6.8,2368
46172,2020-04-24 09:47:04,,1,39,6.8,2368
46173,2020-04-24 09:47:06,,1,39,6.5,2432
46174,2020-04-24 09:47:10,,1,37,6.4,2528
46175,2020-04-24 09:47:12,,1,42,6.4,2560
46176,2020-04-24 09:47:15,,1,45,6.3,2784
46177,2020-04-24 09:47:17,,1,49,6.2,3168
46178,2020-04-24 09:47:19,,1,57,6.4,2432
46179,2020-04-24 09:47:24,,1,65,7.1,2848
46180,2020-04-24 09:47:40,,1,68,8.7,2784
46181,2020-04-24 09:47:58,,1,70,9.9,2176
46182,2020-04-24 09:49:01,,1,61,13.8,832
46183,2020-04-24 09:49:15,,1,18,14.4,2240
46184,2020-04-24 09:49:17,,1,27,14.0,3392
46185,2020-04-24 09:49:29,,1,50,13.1,2112
46186,2020-04-24 09:49:31,,1,51,12.8,2240
46187,2020-04-24 09:49:33,,1,56,12.7,2368
46188,2020-04-24 09:49:43,,1,51,11.0,2176
46189,2020-04-24 09:49:45,,1,52,10.8,2336
46190,2020-04-24 09:49:49,,1,61,9.7,2656
46191,2020-04-24 09:49:59,,1,65,8.3,800
46192,2020-04-24 09:50:25,,1,32,7.2,2112
46193,2020-04-24 09:50:31,,1,49,7.1,2048
46194,2020-04-24 09:50:47,,1,61,6.5,2656
46195,2020-04-24 09:50:59,,1,57,7.2,2368
46196,2020-04-24 09:51:05,,1,37,7.1,1472
46197,2020-04-24 09:51:17,,1,51,6.1,2240
46198,2020-04-24 09:51:23,,1,45,5.4,1664
46199,2020-04-24 09:51:33,,1,13,3.1,1952
46200,2020-04-24 09:51:49,,1,26,3.5,1792
46201,2020-04-24 09:51:57,,1,51,4.0,2112
46202,2020-04-24 09:52:17,,1,49,6.0,2048
46203,2020-04-24 09:52:23,,1,41,6.0,896
46204,2020-04-24 09:52:52,,1,2,6.6,2304
46205,2020-04-24 09:52:59,,1,28,10.0,1888
46206,2020-04-24 09:53:05,,1,47,9.9,1696
46207,2020-04-24 09:53:47,,1,62,9.8,2272
46208,2020-04-24 09:53:55,,1,66,9.9,2432
46209,2020-04-24 09:54:00,,1,68,9.8,2496
46210,2020-04-24 09:55:00,,1,57,15.4,2048
46211,2020-04-24 09:55:01,,1,56,15.3,1984
46212,2020-04-24 09:56:12,,1,13,10.3,3040
46213,2020-04-24 09:56:21,,1,18,10.8,1696
46214,2020-04-24 09:56:23,,1,21,10.9,1984
46215,2020-04-24 09:56:27,,1,34,11.3,1664
46216,2020-04-24 09:56:32,,1,35,11.9,2080
46217,2020-04-24 09:56:39,,1,37,11.5,2176
46218,2020-04-24 09:56:55,,1,29,11.4,1568
46219,2020-04-24 09:57:10,,1,33,11.6,1952
46220,2020-04-24 09:57:13,,1,37,11.4,2208
46221,2020-04-24 09:57:22,,1,14,10.6,1600
46222,2020-04-24 09:57:36,,1,39,9.8,2272
46223,2020-04-24 09:57:49,,1,52,10.1,2240
46224,2020-04-24 09:57:53,,1,55,10.3,960
46225,2020-04-24 09:58:53,,1,10,15.2,960
46226,2020-04-24 09:59:03,,1,33,16.1,2016
46227,2020-04-24 09:59:13,,1,41,16.8,2176
46228,2020-04-24 09:59:20,,1,44,17.2,960
46229,2020-04-24 09:59:37,,1,35,19.2,2144
46230,2020-04-24 09:59:41,,1,41,19.4,2336
46231,2020-04-24 10:00:25,,1,39,15.7,1600
46232,2020-04-24 10:00:31,,1,16,15.8,1632
46233,2020-04-24 10:00:36,,1,30,15.4,1984
46234,2020-04-24 10:00:52,,1,44,17.3,1696
46235,2020-04-24 10:01:15,,1,42,19.8,2464
46236,2020-04-24 10:01:19,,1,42,20.2,2368
46237,2020-04-24 10:01:37,,1,37,21.1,2112
46238,2020-04-24 10:01:40,,1,40,21.5,2336
46239,2020-04-24 10:01:47,,1,23,22.6,1312
46240,2020-04-24 10:01:49,,1,22,22.4,1536
46241,2020-04-24 10:01:51,,1,29,22.2,1856
46242,2020-04-24 10:01:55,,1,36,22.1,992
46243,2020-04-24 10:02:03,,1,13,21.1,960
46244,2020-04-24 10:02:07,,1,10,20.7,928
46245,2020-04-24 10:03:28,,0,0,19.2,0
46246,2020-04-24 10:26:32,,0,0,19.7,0
46247,2020-04-24 11:13:08,,0,0,-12.9,0
46248,2020-04-24 12:27:52,,1,18,-13.6,1248
46249,2020-04-24 12:30:52,,1,11,25.6,960
46250,2020-04-24 12:30:55,,1,10,26.0,960
46251,2020-04-24 12:31:02,,1,15,26.5,1632
46252,2020-04-24 12:31:25,,1,11,27.5,1280
46253,2020-04-24 12:31:28,,1,20,27.7,2432
46254,2020-04-24 12:31:38,,1,28,28.5,1696
46255,2020-04-24 12:32:07,,1,48,30.0,2016
46256,2020-04-24 12:32:16,,1,14,30.2,896
46257,2020-04-24 12:32:33,,1,19,28.8,2912
46258,2020-04-24 12:32:55,,1,35,28.5,1888
46259,2020-04-24 12:33:25,,1,15,28.8,832
46260,2020-04-24 12:33:34,,1,18,28.3,2592
46261,2020-04-24 12:34:10,,1,22,26.4,2336
46262,2020-04-24 12:34:46,,1,26,25.0,2272
46263,2020-04-24 12:34:52,,1,10,24.9,992
46264,2020-04-24 12:34:59,,1,34,24.5,2112
46265,2020-04-24 12:35:13,,1,47,24.8,2048
46266,2020-04-24 12:36:19,,1,16,27.6,2304
46267,2020-04-24 12:36:26,,1,13,29.3,1280
46268,2020-04-24 12:36:29,,1,20,30.2,2624
46269,2020-04-24 12:36:31,,1,31,30.7,2976
46270,2020-04-24 12:36:52,,1,74,31.9,2720
46271,2020-04-24 12:37:03,,1,79,30.7,2848
46272,2020-04-24 12:37:07,,1,79,29.7,2848
46273,2020-04-24 12:37:11,,1,78,29.8,2816
46274,2020-04-24 12:37:27,,1,63,32.0,2112
46275,2020-04-24 12:37:30,,1,52,32.4,1600
46276,2020-04-24 12:37:34,,1,45,32.8,1824
46277,2020-04-24 12:37:40,,1,46,34.1,3136
46278,2020-04-24 12:37:46,,1,66,35.8,2912
46279,2020-04-24 12:37:51,,1,70,36.9,2816
46280,2020-04-24 12:38:00,,1,48,37.5,928
46281,2020-04-24 12:38:08,,1,21,38.7,1632
46282,2020-04-24 12:38:10,,1,26,39.2,1984
46283,2020-04-24 12:38:15,,1,44,41.3,3264
46284,2020-04-24 12:39:32,,1,68,26.6,2432
46285,2020-04-24 12:40:24,,1,53,22.4,1152
46286,2020-04-24 12:40:36,,1,55,21.1,2368
46287,2020-04-24 12:40:55,,1,74,21.6,2784
46288,2020-04-24 12:41:05,,1,84,20.9,3040
46289,2020-04-24 12:42:23,,1,98,18.0,3552
46290,2020-04-24 12:42:51,,1,99,17.8,3584
46291,2020-04-24 12:43:29,,1,94,17.1,3424
46292,2020-04-24 12:43:59,,1,95,17.6,3392
46293,2020-04-24 12:44:27,,1,89,18.0,3200
46294,2020-04-24 12:44:37,,1,87,18.4,3168
46295,2020-04-24 12:44:50,,1,80,18.8,2944
46296,2020-04-24 12:45:28,,1,84,18.0,3072
46297,2020-04-24 12:46:27,,1,65,18.8,2208
46298,2020-04-24 12:46:34,,1,60,18.4,2240
46299,2020-04-24 12:47:03,,1,71,17.6,2624
46300,2020-04-24 12:47:17,,1,79,17.4,2816
46301,2020-04-24 12:47:29,,1,74,18.2,2624
46302,2020-04-24 12:48:13,,1,61,16.1,2240
46303,2020-04-24 12:49:14,,1,72,18.5,2688
46304,2020-04-24 12:50:15,,1,60,20.1,2688
46305,2020-04-24 12:50:33,,1,74,20.6,2688
46306,2020-04-24 12:51:08,,1,71,23.2,2624
46307,2020-04-24 12:51:40,,1,74,23.3,2624
46308,2020-04-24 12:52:00,,1,14,23.3,832
46309,2020-04-24 12:52:12,,1,31,22.8,1728
46310,2020-04-24 12:54:06,,1,72,21.7,1184
46311,2020-04-24 12:54:50,,1,66,17.8,2912
46312,2020-04-24 12:55:03,,1,75,20.2,2752
46313,2020-04-24 12:55:21,,1,72,28.9,2592
46314,2020-04-24 12:55:30,,1,74,27.2,2720
46315,2020-04-24 12:55:34,,1,73,25.3,2624
46316,2020-04-24 12:55:46,,1,69,22.5,2496
46317,2020-04-24 12:55:49,,1,72,21.8,2592
46318,2020-04-24 12:55:59,,1,48,20.0,2176
46319,2020-04-24 12:56:05,,1,59,18.9,2528
46320,2020-04-24 12:56:10,,1,54,18.8,2208
46321,2020-04-24 12:56:12,,1,51,18.5,2144
46322,2020-04-24 12:56:14,,1,52,18.4,2240
46323,2020-04-24 12:56:16,,1,53,18.7,2368
46324,2020-04-24 12:56:19,,1,59,19.0,2496
46325,2020-04-24 12:56:22,,1,61,19.2,2592
46326,2020-04-24 12:56:26,,1,63,19.5,2624
46327,2020-04-24 12:56:28,,1,63,19.5,2624
46328,2020-04-24 12:56:31,,1,60,19.2,2464
46329,2020-04-24 12:56:37,,1,46,18.3,832
46330,2020-04-24 12:56:39,,1,41,18.7,1152
46331,2020-04-24 12:56:43,,1,41,18.7,2112
46332,2020-04-24 12:56:45,,1,33,19.0,928
46333,2020-04-24 12:56:50,,1,8,20.1,832
46334,2020-04-24 12:57:00,,1,14,22.6,1312
46335,2020-04-24 12:57:05,,1,30,22.4,1824
46336,2020-04-24 12:57:08,,1,36,22.4,2208
46337,2020-04-24 12:57:14,,1,52,23.7,3200
46338,2020-04-24 12:57:35,,1,71,28.2,3072
46339,2020-04-24 12:57:40,,1,83,27.8,3584
46340,2020-04-24 12:57:45,,1,89,27.3,3296
46341,2020-04-24 12:57:49,,1,96,26.8,3520
46342,2020-04-24 12:57:56,,1,98,25.5,3520
46343,2020-04-24 12:58:00,,1,97,24.3,3520
46344,2020-04-24 12:58:04,,1,98,23.2,3552
46345,2020-04-24 12:58:08,,1,98,22.8,3552
46346,2020-04-24 12:58:12,,1,98,22.8,3552
46347,2020-04-24 12:58:16,,1,98,23.0,3520
46348,2020-04-24 12:58:20,,1,97,23.0,3520
46349,2020-04-24 12:58:23,,1,98,23.3,3552
46350,2020-04-24 12:58:27,,1,100,23.6,3616
46351,2020-04-24 12:58:31,,1,101,24.1,3648
46352,2020-04-24 12:58:39,,1,101,24.6,3616
46353,2020-04-24 12:58:44,,1,99,26.1,3584
46354,2020-04-24 12:58:48,,1,99,27.3,3584
46355,2020-04-24 12:58:51,,1,99,28.6,3616
46356,2020-04-24 12:58:55,,1,100,30.9,3616
46357,2020-04-24 12:58:59,,1,99,33.3,3584
46358,2020-04-24 12:59:03,,1,99,35.2,3584
46359,2020-04-24 12:59:06,,1,100,36.3,3616
46360,2020-04-24 12:59:10,,1,98,37.1,3552
46361,2020-04-24 12:59:14,,1,98,36.8,3520
46362,2020-04-24 12:59:18,,1,98,35.6,3520
46363,2020-04-24 12:59:22,,1,99,34.1,3584
46364,2020-04-24 12:59:25,,1,100,33.0,3616
46365,2020-04-24 12:59:28,,1,100,32.1,3584
46366,2020-04-24 12:59:31,,1,99,31.1,3584
46367,2020-04-24 12:59:36,,1,100,29.0,3680
46368,2020-04-24 12:59:51,,1,99,23.9,3584
46369,2020-04-24 13:00:01,,1,102,23.2,3712
46370,2020-04-24 13:00:10,,1,102,23.7,3680
46371,2020-04-24 13:00:49,,1,86,21.4,3072
46372,2020-04-24 13:00:55,,1,83,20.7,3040
46373,2020-04-24 13:01:00,,1,85,20.0,3072
46374,2020-04-24 13:01:07,,1,87,20.2,3168
46375,2020-04-24 13:01:13,,1,86,20.0,3104
46376,2020-04-24 13:01:19,,1,85,19.7,3104
46377,2020-04-24 13:01:23,,1,87,19.9,3232
46378,2020-04-24 13:01:26,,1,88,19.8,3168
46379,2020-04-24 13:01:29,,1,84,19.5,2976
46380,2020-04-24 13:01:34,,1,76,19.1,2752
46381,2020-04-24 13:01:37,,1,75,20.0,2688
46382,2020-04-24 13:01:39,,1,74,21.2,2688
46383,2020-04-24 13:01:43,,1,76,23.4,2816
46384,2020-04-24 13:01:45,,1,80,24.6,2944
46385,2020-04-24 13:01:49,,1,87,26.4,3168
46386,2020-04-24 13:02:00,,1,100,29.3,3616
46387,2020-04-24 13:02:07,,1,100,31.1,3616
46388,2020-04-24 13:02:12,,1,101,31.8,3648
46389,2020-04-24 13:02:19,,1,102,31.3,3680
46390,2020-04-24 13:02:24,,1,101,30.8,3648
46391,2020-04-24 13:02:29,,1,101,30.4,3648
46392,2020-04-24 13:02:34,,1,101,29.9,3648
46393,2020-04-24 13:02:39,,1,101,29.3,3648
46394,2020-04-24 13:02:48,,1,96,28.5,3424
46395,2020-04-24 13:03:02,,1,71,25.8,2464
46396,2020-04-24 13:03:09,,1,55,22.8,832
46397,2020-04-24 13:03:18,,1,55,19.3,2240
46398,2020-04-24 13:03:21,,1,55,18.1,2240
46399,2020-04-24 13:03:23,,1,49,16.9,2400
