i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
73594,2020-03-19 15:23:27,,1,73,16.8,2688,0
73595,2020-03-19 15:23:29,,1,74,16.3,2720,0
73596,2020-03-19 15:23:30,,1,71,16.1,2688,0
73597,2020-03-19 15:23:32,,1,74,16.8,2656,0
73598,2020-03-19 15:23:34,,1,74,18.2,2624,0
73599,2020-03-19 15:23:36,,1,74,19.3,2624,0
73600,2020-03-19 15:23:38,,1,73,21.1,2624,0
73601,2020-03-19 15:23:50,,1,80,26.5,2912,0
73602,2020-03-19 15:23:53,,1,82,25.7,3008,0
73603,2020-03-19 15:23:56,,1,83,24.5,3008,0
73604,2020-03-19 15:24:01,,1,86,23.5,3168,0
15470,2020-03-19 15:24:06,43.2,1,88,22.9,3200,0
73605,2020-03-19 15:24:18,,1,88,22.1,3264,0
73606,2020-03-19 15:24:24,,1,94,21.7,3456,0
73607,2020-03-19 15:25:02,,1,96,23.3,3520,0
15471,2020-03-19 15:25:06,43.3,1,96,21.9,3488,0
73608,2020-03-19 15:25:13,,1,96,20.4,3520,0
73609,2020-03-19 15:25:17,,1,97,20.5,3520,0
73610,2020-03-19 15:25:22,,1,97,19.2,3552,0
73611,2020-03-19 15:25:26,,1,97,20.4,3520,0
73612,2020-03-19 15:25:33,,1,97,23.0,3520,0
73613,2020-03-19 15:25:43,,1,95,23.0,3488,0
73614,2020-03-19 15:25:46,,1,95,22.6,3520,0
73615,2020-03-19 15:25:49,,1,100,22.5,3616,0
73616,2020-03-19 15:25:52,,1,100,21.7,3648,0
73617,2020-03-19 15:25:55,,1,96,21.2,3328,0
73618,2020-03-19 15:25:57,,1,88,21.3,3168,0
73619,2020-03-19 15:25:59,,1,86,23.1,3104,0
73620,2020-03-19 15:26:01,,1,87,24.3,3168,0
73621,2020-03-19 15:26:03,,1,89,24.7,3232,0
15472,2020-03-19 15:26:06,43.3,1,91,24.9,3296,0
73622,2020-03-19 15:26:19,,1,94,27.1,3424,0
73623,2020-03-19 15:26:28,,1,96,26.6,3520,0
73624,2020-03-19 15:26:33,,1,96,26.3,3488,0
73625,2020-03-19 15:26:40,,1,96,26.3,3520,0
73626,2020-03-19 15:26:47,,1,94,24.1,3456,0
73627,2020-03-19 15:26:52,,1,96,23.3,3488,0
73628,2020-03-19 15:26:57,,1,97,23.2,3552,0
73629,2020-03-19 15:27:03,,1,96,22.8,3520,0
15473,2020-03-19 15:27:06,43.3,1,95,21.9,3456,0
73630,2020-03-19 15:27:19,,1,78,20.2,2816,0
73631,2020-03-19 15:27:24,,1,61,20.6,2176,0
73632,2020-03-19 15:27:33,,1,42,14.1,1888,0
73633,2020-03-19 15:27:40,,1,49,10.2,2144,0
73634,2020-03-19 15:27:42,,1,54,9.1,2112,0
73635,2020-03-19 15:27:44,,1,49,7.4,2048,0
73636,2020-03-19 15:27:46,,1,48,6.3,2048,0
73637,2020-03-19 15:27:49,,1,51,4.8,2272,0
73638,2020-03-19 15:27:56,,1,64,3.1,2784,0
15474,2020-03-19 15:28:06,42.9,1,70,7.2,2976,0
73639,2020-03-19 15:28:12,,1,70,12.7,3008,0
73640,2020-03-19 15:28:17,,1,70,14.8,2912,0
73641,2020-03-19 15:28:40,,1,39,20.4,2272,0
73642,2020-03-19 15:28:45,,1,30,21.2,2080,0
73643,2020-03-19 15:28:49,,1,41,21.9,2880,0
73644,2020-03-19 15:29:04,,1,68,12.4,2912,0
15475,2020-03-19 15:29:06,42.1,1,68,10.3,2912,0
73645,2020-03-19 15:29:13,,1,68,7.7,2944,0
73646,2020-03-19 15:29:26,,1,72,8.0,3040,0
73647,2020-03-19 15:29:41,,1,47,9.2,832,0
15476,2020-03-19 15:30:06,42.1,1,0,8.8,832,0
73648,2020-03-19 15:30:12,,1,17,8.6,3008,0
73649,2020-03-19 15:30:20,,1,34,8.5,1984,0
73650,2020-03-19 15:30:44,,1,8,6.4,2528,0
73651,2020-03-19 15:30:47,,1,20,6.3,2464,0
73652,2020-03-19 15:31:03,,1,62,9.0,2656,0
15477,2020-03-19 15:31:06,42.1,1,64,11.3,2816,0
73653,2020-03-19 15:31:11,,1,70,14.6,3040,0
73654,2020-03-19 15:31:15,,1,69,16.1,2944,0
73655,2020-03-19 15:31:18,,1,69,16.3,2912,0
73656,2020-03-19 15:31:21,,1,68,16.3,2880,0
73657,2020-03-19 15:31:24,,1,69,15.4,2976,0
73658,2020-03-19 15:31:28,,1,71,12.3,3040,0
15478,2020-03-19 15:32:06,42.1,1,63,6.6,2624,0
15479,2020-03-19 15:33:06,42.1,1,0,7.3,832,0
73659,2020-03-19 15:33:44,,1,16,7.2,2560,0
73660,2020-03-19 15:33:47,,1,25,7.7,3136,0
73661,2020-03-19 15:33:52,,1,39,8.1,2144,0
15480,2020-03-19 15:34:06,42.3,1,23,10.0,2080,0
73662,2020-03-19 15:34:14,,1,19,8.8,2048,0
73663,2020-03-19 15:34:16,,1,25,8.6,2816,0
73664,2020-03-19 15:34:21,,1,41,9.0,2592,0
73665,2020-03-19 15:34:35,,1,5,8.2,1216,0
73666,2020-03-19 15:34:39,,1,15,8.5,1536,0
73667,2020-03-19 15:34:46,,1,11,9.9,1376,0
15481,2020-03-19 15:35:06,42.9,1,0,8.9,832,0
73668,2020-03-19 15:35:14,,1,13,7.9,1984,0
15482,2020-03-19 15:36:06,43.2,1,16,6.4,1184,0
15483,2020-03-19 15:37:06,0.0,0,0,9.1,0,0
73669,2020-03-19 15:37:59,,0,0,9.1,0,0
15484,2020-03-19 15:38:06,0.0,0,0,9.1,0,0
15485,2020-03-19 15:39:06,0.0,0,0,9.1,0,0
15486,2020-03-19 15:40:06,0.0,0,0,9.1,0,0
15487,2020-03-19 15:41:06,0.0,0,0,9.1,0,0
15488,2020-03-19 15:42:06,0.0,0,0,9.1,0,0
15489,2020-03-19 15:43:06,0.0,0,0,9.1,0,0
15490,2020-03-19 15:44:06,0.0,0,0,9.1,0,0
15491,2020-03-19 15:45:06,0.0,0,0,9.1,0,0
15492,2020-03-19 15:46:06,0.0,0,0,9.1,0,0
15493,2020-03-19 15:47:06,0.0,0,0,9.1,0,0
15494,2020-03-19 15:48:06,0.0,0,0,9.1,0,0
15495,2020-03-19 15:49:06,0.0,0,0,9.1,0,0
15496,2020-03-19 15:50:06,0.0,0,0,9.1,0,0
15497,2020-03-19 15:51:06,0.0,0,0,9.1,0,0
15498,2020-03-19 15:52:06,0.0,0,0,9.1,0,0
15499,2020-03-19 15:53:06,0.0,0,0,9.1,0,0
15500,2020-03-19 15:54:06,0.0,0,0,9.1,0,0
15501,2020-03-19 15:55:06,0.0,0,0,9.1,0,0
15502,2020-03-19 15:56:06,0.0,0,0,9.1,0,0
15503,2020-03-19 15:57:06,0.0,0,0,9.1,0,0
15504,2020-03-19 15:58:06,0.0,0,0,9.1,0,0
15505,2020-03-19 15:59:06,0.0,0,0,9.1,0,0
15506,2020-03-19 16:00:06,0.0,0,0,9.1,0,0
15507,2020-03-19 16:01:06,0.0,0,0,9.1,0,0
15508,2020-03-19 16:02:06,0.0,0,0,9.1,0,0
15509,2020-03-19 16:03:06,0.0,0,0,9.1,0,0
15510,2020-03-19 16:04:06,0.0,0,0,9.1,0,0
15511,2020-03-19 16:05:06,0.0,0,0,9.1,0,0
15512,2020-03-19 16:06:06,0.0,0,0,9.1,0,0
15513,2020-03-19 16:07:06,0.0,0,0,9.1,0,0
15514,2020-03-19 16:08:06,0.0,0,0,9.1,0,0
15515,2020-03-19 16:09:06,0.0,0,0,9.1,0,0
15516,2020-03-19 16:10:06,0.0,0,0,9.1,0,0
15517,2020-03-19 16:11:06,0.0,0,0,9.1,0,0
15518,2020-03-19 16:12:06,0.0,0,0,9.1,0,0
15519,2020-03-19 16:13:06,0.0,0,0,9.1,0,0
15520,2020-03-19 16:14:06,0.0,0,0,9.1,0,0
15521,2020-03-19 16:15:06,0.0,0,0,9.1,0,0
15522,2020-03-19 16:16:06,0.0,0,0,9.1,0,0
15523,2020-03-19 16:17:06,0.0,0,0,9.1,0,0
15524,2020-03-19 16:18:06,0.0,0,0,9.1,0,0
15525,2020-03-19 16:19:06,0.0,0,0,9.1,0,0
15526,2020-03-19 16:20:06,0.0,0,0,9.1,0,0
15527,2020-03-19 16:21:06,0.0,0,0,9.1,0,0
15528,2020-03-19 16:22:06,0.0,0,0,9.1,0,0
15529,2020-03-19 16:23:06,0.0,0,0,9.1,0,0
15530,2020-03-19 16:24:06,0.0,0,0,9.1,0,0
15531,2020-03-19 16:25:06,0.0,0,0,9.1,0,0
15532,2020-03-19 16:26:06,0.0,0,0,9.1,0,0
15533,2020-03-19 16:27:06,0.0,0,0,9.1,0,0
15534,2020-03-19 16:28:06,0.0,0,0,9.1,0,0
15535,2020-03-19 16:29:06,0.0,0,0,9.1,0,0
15536,2020-03-19 16:30:06,0.0,0,0,9.1,0,0
15537,2020-03-19 16:31:06,0.0,0,0,9.1,0,0
15538,2020-03-19 16:32:06,0.0,0,0,9.1,0,0
15539,2020-03-19 16:33:06,0.0,0,0,9.1,0,0
15540,2020-03-19 16:34:06,0.0,0,0,9.1,0,0
15541,2020-03-19 16:35:06,0.0,0,0,9.1,0,0
15542,2020-03-19 16:36:06,0.0,0,0,9.1,0,0
15543,2020-03-19 16:37:06,0.0,0,0,9.1,0,0
15544,2020-03-19 16:38:06,0.0,0,0,9.1,0,0
15545,2020-03-19 16:39:06,0.0,0,0,9.1,0,0
15546,2020-03-19 16:40:06,0.0,0,0,9.1,0,0
15547,2020-03-19 16:41:06,0.0,0,0,9.1,0,0
15548,2020-03-19 16:42:06,0.0,0,0,9.1,0,0
15549,2020-03-19 16:43:06,0.0,0,0,9.1,0,0
15550,2020-03-19 16:44:06,0.0,0,0,9.1,0,0
15551,2020-03-19 16:45:06,0.0,0,0,9.1,0,0
15552,2020-03-19 16:46:06,0.0,0,0,9.1,0,0
15553,2020-03-19 16:47:06,0.0,0,0,9.1,0,0
15554,2020-03-19 16:48:06,0.0,0,0,9.1,0,0
15555,2020-03-19 16:49:06,0.0,0,0,9.1,0,0
15556,2020-03-19 16:50:06,0.0,0,0,9.1,0,0
15557,2020-03-19 16:51:06,0.0,0,0,9.1,0,0
15558,2020-03-19 16:52:06,0.0,0,0,9.1,0,0
15559,2020-03-19 16:53:06,0.0,0,0,9.1,0,0
15560,2020-03-19 16:54:06,0.0,0,0,9.1,0,0
15561,2020-03-19 16:55:06,0.0,0,0,9.1,0,0
15562,2020-03-19 16:56:06,0.0,0,0,9.1,0,0
15563,2020-03-19 16:57:06,0.0,0,0,9.1,0,0
15564,2020-03-19 16:58:06,0.0,0,0,9.1,0,0
15565,2020-03-19 16:59:06,0.0,0,0,9.1,0,0
15566,2020-03-19 17:00:06,0.0,0,0,9.1,0,0
15567,2020-03-19 17:01:06,0.0,0,0,9.1,0,0
15568,2020-03-19 17:02:06,0.0,0,0,9.1,0,0
15569,2020-03-19 17:03:06,0.0,0,0,9.1,0,0
15570,2020-03-19 17:04:06,0.0,0,0,9.1,0,0
15571,2020-03-19 17:05:06,0.0,0,0,9.1,0,0
15572,2020-03-19 17:06:06,0.0,0,0,9.1,0,0
15573,2020-03-19 17:07:06,0.0,0,0,9.1,0,0
15574,2020-03-19 17:08:06,0.0,0,0,9.1,0,0
15575,2020-03-19 17:09:06,0.0,0,0,9.1,0,0
15576,2020-03-19 17:10:06,0.0,0,0,9.1,0,0
15577,2020-03-19 17:11:06,0.0,0,0,9.1,0,0
15578,2020-03-19 17:12:06,0.0,0,0,9.1,0,0
15579,2020-03-19 17:13:06,0.0,0,0,9.1,0,0
15580,2020-03-19 17:14:06,0.0,0,0,9.1,0,0
15581,2020-03-19 17:15:06,0.0,0,0,9.1,0,0
15582,2020-03-19 17:16:06,0.0,0,0,9.1,0,0
73670,2020-03-20 10:04:43,,0,0,9.1,0,0
73671,2020-03-20 10:13:29,,0,0,9.1,0,0
15583,2020-03-20 10:16:03,0.0,0,0,9.1,0,0
15584,2020-03-20 10:17:03,0.0,0,0,9.1,0,0
15585,2020-03-20 10:18:03,0.0,0,0,9.1,0,0
15586,2020-03-20 10:19:03,0.0,0,0,9.1,0,0
73672,2020-03-20 10:20:02,,1,0,9.1,1248,0
15587,2020-03-20 10:20:03,43.2,1,0,9.1,1248,0
15588,2020-03-20 10:21:03,43.2,1,0,9.1,1248,0
15589,2020-03-20 10:22:03,43.2,1,0,9.1,1920,0
15590,2020-03-20 10:23:02,43.2,1,0,9.1,928,0
73673,2020-03-20 10:23:53,,1,24,-15.0,832,0
15591,2020-03-20 10:24:03,42.9,1,24,-40.2,2848,0
73674,2020-03-20 10:24:42,,1,66,0.4,2752,0
15592,2020-03-20 10:25:03,42.4,1,49,2.6,2048,0
73675,2020-03-20 10:26:00,,1,60,2.9,2560,0
15593,2020-03-20 10:26:03,42.1,1,57,2.7,2400,0
73676,2020-03-20 10:26:14,,1,16,2.9,896,0
73677,2020-03-20 10:26:46,,1,31,-1.6,1920,0
73678,2020-03-20 10:26:48,,1,32,-1.5,2016,0
73679,2020-03-20 10:26:50,,1,39,-1.4,2400,0
15594,2020-03-20 10:27:03,41.6,1,54,-1.8,2368,0
73680,2020-03-20 10:27:09,,1,59,-2.2,2432,0
73681,2020-03-20 10:27:15,,1,36,-1.9,1632,0
73682,2020-03-20 10:27:18,,1,42,-1.4,1856,0
73683,2020-03-20 10:27:22,,1,36,-0.3,2048,0
73684,2020-03-20 10:27:26,,1,42,-0.1,2592,0
15595,2020-03-20 10:28:03,41.2,1,0,1.5,832,0
73685,2020-03-20 10:28:56,,1,16,0.2,1824,0
15596,2020-03-20 10:29:03,41.6,1,12,-0.9,2272,0
73686,2020-03-20 10:29:06,,1,25,-1.1,1952,0
73687,2020-03-20 10:29:10,,1,29,-1.2,992,0
73688,2020-03-20 10:29:14,,1,17,-1.3,2496,0
73689,2020-03-20 10:29:39,,1,32,-1.7,1920,0
73690,2020-03-20 10:29:53,,1,19,-4.0,1920,0
15597,2020-03-20 10:30:03,42.6,1,30,-6.9,1952,0
73691,2020-03-20 10:30:19,,1,50,-5.9,1920,0
73692,2020-03-20 10:30:35,,1,50,-2.8,3136,0
73693,2020-03-20 10:30:38,,1,57,-3.3,2496,0
73694,2020-03-20 10:30:46,,1,58,-4.8,2432,0
15598,2020-03-20 10:31:03,43.2,1,19,-3.8,1920,0
73695,2020-03-20 10:31:17,,1,36,-1.8,2176,0
15599,2020-03-20 10:32:03,43.2,1,0,0.1,832,0
73696,2020-03-20 10:32:42,,1,14,-0.5,1408,0
15600,2020-03-20 10:33:03,43.3,1,13,-3.4,992,0
73697,2020-03-20 10:33:08,,1,8,-3.2,928,0
73698,2020-03-20 10:33:16,,1,34,-2.4,2752,0
15601,2020-03-20 10:34:03,43.1,1,3,0.1,1376,0
73699,2020-03-20 10:34:09,,1,31,-1.0,2976,0
73700,2020-03-20 10:34:21,,1,51,0.3,1504,0
15602,2020-03-20 10:35:03,42.3,1,0,-1.7,832,0
73701,2020-03-20 10:35:26,,1,7,-2.9,1216,0
73702,2020-03-20 10:35:42,,1,35,-7.2,2048,0
73703,2020-03-20 10:35:55,,1,59,-5.5,2528,0
73704,2020-03-20 10:36:01,,1,55,-4.9,2336,0
15603,2020-03-20 10:36:03,41.8,1,54,-5.1,2272,0
15604,2020-03-20 10:37:03,41.5,1,32,-4.5,2528,0
73705,2020-03-20 10:37:40,,1,25,-5.0,2368,0
73706,2020-03-20 10:37:48,,1,19,-4.6,1920,0
73707,2020-03-20 10:37:52,,1,31,-4.4,3200,0
15605,2020-03-20 10:38:03,41.1,1,44,-3.8,2624,0
73708,2020-03-20 10:38:17,,1,65,-2.6,2752,0
73709,2020-03-20 10:38:28,,1,58,-0.5,2464,0
73710,2020-03-20 10:38:46,,1,12,-0.9,896,0
73711,2020-03-20 10:38:55,,1,17,0.8,1664,0
15606,2020-03-20 10:39:03,41.2,1,14,0.5,1376,0
73712,2020-03-20 10:39:18,,1,23,2.6,1376,0
73713,2020-03-20 10:39:29,,1,38,0.5,2240,0
15607,2020-03-20 10:40:03,41.4,1,23,4.7,2336,0
73714,2020-03-20 10:40:18,,1,48,12.4,2752,0
73715,2020-03-20 10:40:22,,1,47,14.0,2784,0
73716,2020-03-20 10:40:29,,1,41,14.0,2368,0
73717,2020-03-20 10:40:31,,1,44,13.2,2720,0
73718,2020-03-20 10:40:38,,1,25,8.7,864,0
73719,2020-03-20 10:40:50,,1,9,7.3,1600,0
73720,2020-03-20 10:40:55,,1,15,3.5,1792,0
73721,2020-03-20 10:40:59,,1,17,2.4,1952,0
73722,2020-03-20 10:41:01,,1,27,1.4,2624,0
15608,2020-03-20 10:41:03,41.7,1,33,0.4,2560,0
73723,2020-03-20 10:41:15,,1,57,-1.9,2400,0
73724,2020-03-20 10:42:00,,1,18,-3.4,1248,0
73725,2020-03-20 10:42:02,,1,21,-2.3,1440,0
15609,2020-03-20 10:42:03,41.9,1,25,-1.9,1632,0
73726,2020-03-20 10:42:15,,1,55,0.8,2336,0
15610,2020-03-20 10:43:03,41.8,1,0,6.2,832,0
73727,2020-03-20 10:43:14,,1,17,5.5,2944,0
73728,2020-03-20 10:43:33,,1,11,11.6,800,0
73729,2020-03-20 10:43:38,,1,2,11.8,1248,0
73730,2020-03-20 10:43:47,,1,6,12.2,1696,0
73731,2020-03-20 10:43:51,,1,7,12.8,1024,0
15611,2020-03-20 10:44:03,41.7,1,0,13.1,832,0
15612,2020-03-20 10:45:03,41.9,1,0,13.3,832,0
15613,2020-03-20 10:46:03,42.3,1,1,14.6,832,0
15614,2020-03-20 10:47:03,42.5,1,0,14.7,832,0
73732,2020-03-20 10:47:18,,0,0,14.8,0,0
15615,2020-03-20 10:48:34,0.0,0,0,60.0,0,0
15616,2020-03-20 10:49:34,0.0,0,0,62.8,0,0
15617,2020-03-20 10:50:34,0.0,0,0,60.7,0,0
15618,2020-03-20 10:51:34,0.0,0,0,60.6,0,0
15619,2020-03-20 10:52:34,0.0,0,0,58.8,0,0
15620,2020-03-20 10:53:34,0.0,0,0,58.3,0,0
15621,2020-03-20 10:54:34,0.0,0,0,57.5,0,0
15622,2020-03-20 10:55:34,0.0,0,0,56.4,0,0
15623,2020-03-20 10:56:34,0.0,0,0,56.2,0,0
15624,2020-03-20 10:57:34,0.0,0,0,56.3,0,0
15625,2020-03-20 10:58:34,0.0,0,0,56.2,0,0
15626,2020-03-20 10:59:34,0.0,0,0,55.4,0,0
15627,2020-03-20 11:00:34,0.0,0,0,54.7,0,0
15628,2020-03-20 11:01:34,0.0,0,0,54.3,0,0
73733,2020-03-20 11:02:17,,1,0,54.5,832,0
15629,2020-03-20 11:02:34,42.5,1,3,53.1,1440,0
73734,2020-03-20 11:02:40,,1,5,45.3,1344,0
73735,2020-03-20 11:02:44,,1,6,45.1,1408,0
73736,2020-03-20 11:02:54,,1,9,46.4,1952,0
73737,2020-03-20 11:02:58,,1,8,47.4,2176,0
73738,2020-03-20 11:03:12,,1,9,40.9,1984,0
73739,2020-03-20 11:03:16,,1,18,37.5,1760,0
15630,2020-03-20 11:03:34,42.5,1,2,33.1,832,0
73740,2020-03-20 11:03:58,,1,16,31.9,2912,0
73741,2020-03-20 11:04:01,,1,18,28.9,1792,0
73742,2020-03-20 11:04:03,,1,28,26.9,2624,0
73743,2020-03-20 11:04:08,,1,38,21.5,2240,0
15631,2020-03-20 11:04:34,42.3,1,11,7.8,1152,0
73744,2020-03-20 11:05:14,,1,34,4.0,1984,0
73745,2020-03-20 11:05:24,,1,51,3.4,3008,0
15632,2020-03-20 11:05:34,42.0,1,19,2.2,832,0
73746,2020-03-20 11:05:47,,1,37,1.9,2272,0
73747,2020-03-20 11:06:17,,1,36,1.5,1536,0
15633,2020-03-20 11:06:34,41.9,1,10,-0.9,928,0
73748,2020-03-20 11:07:18,,1,19,-1.9,1856,0
73749,2020-03-20 11:07:24,,1,11,-5.1,1152,0
73750,2020-03-20 11:07:27,,1,10,-6.1,1376,0
15634,2020-03-20 11:07:34,41.6,1,15,-7.6,1600,0
73751,2020-03-20 11:07:55,,1,14,-1.5,1408,0
73752,2020-03-20 11:08:06,,1,17,0.0,1824,0
73753,2020-03-20 11:08:08,,1,27,0.7,2464,0
73754,2020-03-20 11:08:21,,1,25,-1.3,1504,0
73755,2020-03-20 11:08:24,,1,12,-1.6,832,0
73756,2020-03-20 11:08:28,,1,17,-3.2,1696,0
15635,2020-03-20 11:08:34,41.1,1,10,-4.7,1312,0
73757,2020-03-20 11:08:41,,1,19,-5.0,2176,0
73758,2020-03-20 11:08:52,,1,13,-5.3,928,0
73759,2020-03-20 11:09:01,,1,12,-6.6,1472,0
73760,2020-03-20 11:09:04,,1,25,-7.3,2592,0
15636,2020-03-20 11:09:34,40.9,1,14,-9.2,1536,0
73761,2020-03-20 11:09:39,,1,12,-7.4,1312,0
73762,2020-03-20 11:09:47,,1,7,-6.5,992,0
73763,2020-03-20 11:10:32,,1,22,-6.4,2112,0
15637,2020-03-20 11:10:34,40.8,1,33,-6.1,3136,0
73764,2020-03-20 11:10:38,,1,36,-4.8,2144,0
15638,2020-03-20 11:11:34,40.9,1,24,5.5,2496,0
73765,2020-03-20 11:11:53,,1,30,5.5,1760,0
15639,2020-03-20 11:12:34,40.9,1,4,4.2,928,0
73766,2020-03-20 11:13:01,,1,11,14.7,864,0
15640,2020-03-20 11:13:34,40.8,1,0,17.4,832,0
73767,2020-03-20 11:14:10,,1,7,18.2,1344,0
15641,2020-03-20 11:14:34,40.8,1,0,17.7,832,0
73768,2020-03-20 11:14:43,,1,14,15.8,2976,0
73769,2020-03-20 11:14:54,,1,23,10.3,1248,0
73770,2020-03-20 11:15:21,,1,23,0.0,928,0
73771,2020-03-20 11:15:24,,1,20,-1.0,1984,0
73772,2020-03-20 11:15:26,,1,25,-2.4,2560,0
73773,2020-03-20 11:15:30,,1,28,-4.3,2912,0
15642,2020-03-20 11:15:34,40.8,1,39,-4.9,2464,0
73774,2020-03-20 11:16:08,,1,15,-7.7,1856,0
73775,2020-03-20 11:16:12,,1,22,-7.8,1088,0
15643,2020-03-20 11:16:34,40.6,1,0,-8.0,832,0
73776,2020-03-20 11:17:25,,1,44,-5.7,2560,0
73777,2020-03-20 11:17:32,,1,23,-5.6,1344,0
15644,2020-03-20 11:17:34,40.3,1,22,-5.4,1184,0
73778,2020-03-20 11:18:06,,1,36,-4.5,1568,0
73779,2020-03-20 11:18:25,,1,23,-3.6,1248,0
15645,2020-03-20 11:18:34,40.2,1,1,-3.3,832,0
73780,2020-03-20 11:19:15,,1,24,-3.1,2624,0
15646,2020-03-20 11:19:34,40.1,1,0,-4.2,896,0
15647,2020-03-20 11:20:34,40.2,1,7,8.0,1024,0
73781,2020-03-20 11:21:30,,1,46,4.2,2816,0
15648,2020-03-20 11:21:34,40.7,1,48,1.8,2624,0
73782,2020-03-20 11:22:15,,1,24,-2.5,2560,0
73783,2020-03-20 11:22:23,,1,33,-0.3,1696,0
15649,2020-03-20 11:22:34,41.0,1,6,1.6,2016,0
73784,2020-03-20 11:22:38,,1,25,2.2,2880,0
73785,2020-03-20 11:23:29,,1,26,-4.5,1504,0
15650,2020-03-20 11:23:34,40.8,1,13,-1.3,1184,0
73786,2020-03-20 11:24:07,,1,35,4.7,2016,0
73787,2020-03-20 11:24:31,,1,11,0.3,960,0
15651,2020-03-20 11:24:34,40.1,1,7,0.3,800,0
73788,2020-03-20 11:24:41,,1,7,-1.3,928,0
73789,2020-03-20 11:24:58,,1,5,-3.9,928,0
15652,2020-03-20 11:25:34,39.6,1,4,-4.1,832,0
73790,2020-03-20 11:26:05,,1,7,-3.9,1216,0
73791,2020-03-20 11:26:10,,1,9,-2.8,1536,0
73792,2020-03-20 11:26:14,,1,11,-2.4,1824,0
73793,2020-03-20 11:26:18,,1,11,-0.5,800,0
15653,2020-03-20 11:26:34,40.4,1,25,-0.8,2816,0
73794,2020-03-20 11:26:39,,1,21,-3.0,896,0
73795,2020-03-20 11:27:07,,1,62,-8.7,2688,0
73796,2020-03-20 11:27:13,,1,66,-5.2,2848,0
73797,2020-03-20 11:27:16,,1,69,-5.2,2944,0
73798,2020-03-20 11:27:20,,1,68,-5.9,2912,0
73799,2020-03-20 11:27:22,,1,68,-6.0,2912,0
73800,2020-03-20 11:27:25,,1,69,-6.1,2976,0
73801,2020-03-20 11:27:28,,1,71,-6.5,3040,0
73802,2020-03-20 11:27:32,,1,75,-7.7,3232,0
15654,2020-03-20 11:27:34,41.0,1,79,-8.5,3360,0
73803,2020-03-20 11:27:47,,1,79,-12.2,2880,0
73804,2020-03-20 11:27:52,,1,83,-9.2,3008,0
73805,2020-03-20 11:27:58,,1,83,-8.7,3008,0
73806,2020-03-20 11:28:19,,1,75,-6.1,2720,0
73807,2020-03-20 11:28:24,,1,68,-4.4,2400,0
73808,2020-03-20 11:28:27,,1,62,-4.3,2240,0
73809,2020-03-20 11:28:31,,1,68,-5.0,2400,0
15655,2020-03-20 11:28:34,41.3,1,61,-5.6,2240,0
73810,2020-03-20 11:28:45,,1,26,-5.3,896,0
73811,2020-03-20 11:28:47,,1,17,-4.7,2016,0
73812,2020-03-20 11:28:49,,1,22,-4.2,2208,0
73813,2020-03-20 11:28:51,,1,22,-4.4,2144,0
73814,2020-03-20 11:28:53,,1,25,-4.9,2592,0
73815,2020-03-20 11:28:56,,1,34,-5.4,2016,0
73816,2020-03-20 11:29:10,,1,16,-2.6,1728,0
73817,2020-03-20 11:29:12,,1,22,-2.3,2336,0
73818,2020-03-20 11:29:16,,1,34,-0.7,1984,0
73819,2020-03-20 11:29:30,,1,3,4.8,928,0
15656,2020-03-20 11:29:34,41.3,1,0,4.8,864,0
73820,2020-03-20 11:29:48,,1,5,4.6,1056,0
73821,2020-03-20 11:30:31,,1,26,0.1,1440,0
15657,2020-03-20 11:30:34,40.9,1,26,-0.2,1568,0
73822,2020-03-20 11:30:38,,1,28,-0.4,1760,0
73823,2020-03-20 11:30:41,,1,36,-0.6,2272,0
73824,2020-03-20 11:30:44,,1,45,-1.1,2592,0
73825,2020-03-20 11:30:50,,1,43,-1.3,2464,0
73826,2020-03-20 11:30:54,,1,39,-0.7,2400,0
73827,2020-03-20 11:31:18,,1,6,-3.2,864,0
15658,2020-03-20 11:31:34,40.7,1,0,-3.8,1696,0
15659,2020-03-20 11:32:34,40.1,1,0,-4.2,832,0
15660,2020-03-20 11:33:34,0.0,1,0,-4.0,0,0
15661,2020-03-20 11:34:34,0.0,1,0,-3.6,0,0
15662,2020-03-20 11:35:34,0.0,1,0,-3.2,0,0
73828,2020-03-20 11:35:37,,0,0,-3.2,0,0
15663,2020-03-20 11:36:35,0.0,0,0,19.8,0,0
15664,2020-03-20 11:37:35,0.0,0,0,17.7,0,0
15665,2020-03-20 11:38:35,0.0,0,0,17.6,0,0
15666,2020-03-20 11:39:35,0.0,0,0,17.1,0,0
15667,2020-03-20 11:40:35,0.0,0,0,16.8,0,0
15668,2020-03-20 11:41:35,0.0,0,0,17.0,0,0
15669,2020-03-20 11:42:35,0.0,0,0,16.8,0,0
15670,2020-03-20 11:43:35,0.0,0,0,16.4,0,0
15671,2020-03-20 11:44:35,0.0,0,0,16.4,0,0
15672,2020-03-20 11:45:35,0.0,0,0,16.3,0,0
15673,2020-03-20 11:46:35,0.0,0,0,16.1,0,0
73829,2020-03-20 11:46:42,,1,0,16.1,0,0
15674,2020-03-20 11:47:35,0.0,0,0,89.3,0,0
15675,2020-03-20 11:48:35,0.0,0,0,26.2,0,0
15676,2020-03-20 11:49:35,0.0,0,0,14.1,0,0
15677,2020-03-20 11:50:35,0.0,0,0,13.3,0,0
15678,2020-03-20 11:51:35,0.0,0,0,13.4,0,0
73830,2020-03-20 11:52:26,,1,1,12.4,1408,0
