i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
2213,2020-03-05 07:25:46,69.1,1,1,60.9,1227,0
2214,2020-03-05 07:26:46,69.1,1,0,61.1,1237,0
2215,2020-03-05 07:27:46,69.3,1,2,60.5,1269,0
2216,2020-03-05 07:28:46,69.3,1,0,63.8,1272,0
2217,2020-03-05 07:29:46,69.3,1,0,64.3,1274,0
2218,2020-03-05 07:30:46,69.3,1,0,65.2,1276,0
2219,2020-03-05 07:31:46,69.3,1,0,65.6,1258,0
2220,2020-03-05 07:32:46,69.3,1,0,66.8,1246,0
2221,2020-03-05 07:33:46,69.2,1,0,66.9,1248,0
2222,2020-03-05 07:34:46,69.4,1,0,67.6,1227,0
2223,2020-03-05 07:35:46,69.3,1,0,67.4,1182,0
2224,2020-03-05 07:36:46,69.2,1,0,66.9,1161,0
2225,2020-03-05 07:37:46,69.2,1,0,67.2,1137,0
2226,2020-03-05 07:38:46,69.2,1,0,63.4,1115,0
2227,2020-03-05 07:39:46,69.2,1,0,63.1,1088,0
2228,2020-03-05 07:40:46,68.6,1,0,62.8,1050,0
2229,2020-03-05 07:41:46,68.4,1,0,62.9,1012,0
2230,2020-03-05 07:42:46,68.6,1,1,63.5,1017,0
2231,2020-03-05 07:43:46,68.7,1,0,64.1,974,0
4858,2020-03-05 07:44:22,,1,5,65.9,972,0
2232,2020-03-05 07:44:46,67.5,1,6,64.8,989,0
4859,2020-03-05 07:45:26,,1,3,67.1,1004,0
2233,2020-03-05 07:45:46,67.7,1,4,59.5,1008,0
2234,2020-03-05 07:46:46,66.7,1,1,63.6,1038,0
2235,2020-03-05 07:47:46,64.1,1,2,63.5,1067,0
4860,2020-03-05 07:48:02,,1,2,62.5,1094,0
2236,2020-03-05 07:48:46,64.6,1,6,69.9,1127,0
2237,2020-03-05 07:49:46,65.8,1,1,61.6,1159,0
2238,2020-03-05 07:50:46,62.0,1,0,63.2,1160,1
2239,2020-03-05 07:51:46,55.5,1,0,63.1,1160,1
2240,2020-03-05 07:52:46,53.2,1,0,62.6,1160,1
2241,2020-03-05 07:53:45,53.4,1,0,62.2,1156,1
2242,2020-03-05 07:54:46,53.5,1,0,62.3,1151,1
2243,2020-03-05 07:55:46,53.4,1,0,62.1,1144,1
2244,2020-03-05 07:56:46,53.3,1,0,62.3,1143,1
2245,2020-03-05 07:57:46,53.2,1,0,62.6,1143,1
2246,2020-03-05 07:58:46,53.1,1,0,62.9,1133,1
2247,2020-03-05 07:59:46,53.1,1,0,63.6,1112,1
2248,2020-03-05 08:00:46,53.2,1,0,63.6,1112,1
2249,2020-03-05 08:01:46,53.2,1,0,64.3,1082,1
2250,2020-03-05 08:02:46,53.2,1,0,64.7,1054,1
2251,2020-03-05 08:03:46,53.1,1,0,65.1,1031,1
2252,2020-03-05 08:04:46,53.2,1,0,65.1,998,1
2253,2020-03-05 08:05:46,53.2,1,0,66.3,967,1
2254,2020-03-05 08:06:46,53.2,1,0,66.9,937,1
2255,2020-03-05 08:07:46,53.6,1,0,66.7,911,1
4861,2020-03-05 08:08:37,,1,7,67.3,908,1
2256,2020-03-05 08:08:46,54.9,1,6,71.6,904,1
2257,2020-03-05 08:09:46,55.0,1,0,76.4,918,1
4862,2020-03-05 08:10:00,,1,6,77.8,960,1
4863,2020-03-05 08:10:09,,1,5,81.4,991,1
2258,2020-03-05 08:10:46,54.1,1,0,76.8,990,1
2259,2020-03-05 08:11:46,54.2,1,0,77.0,990,1
2260,2020-03-05 08:12:46,54.1,1,0,76.7,989,1
4864,2020-03-05 08:13:02,,1,3,75.9,1018,1
2261,2020-03-05 08:13:46,54.1,1,0,75.8,1060,1
2262,2020-03-05 08:14:46,54.1,1,0,75.3,1061,1
2263,2020-03-05 08:15:46,54.1,1,0,75.2,1070,1
2264,2020-03-05 08:16:46,54.2,1,0,75.0,1077,1
2265,2020-03-05 08:17:46,54.2,1,0,74.3,1090,1
2266,2020-03-05 08:18:46,54.1,1,0,74.3,1093,1
2267,2020-03-05 08:19:46,55.7,1,1,74.2,1105,1
2268,2020-03-05 08:20:46,55.9,1,0,74.1,1102,1
2269,2020-03-05 08:21:46,54.4,1,0,74.1,1102,1
2270,2020-03-05 08:22:46,54.1,1,0,74.2,1102,1
2271,2020-03-05 08:23:46,53.9,1,0,74.6,1114,1
2272,2020-03-05 08:24:46,53.7,1,0,75.6,1083,1
2273,2020-03-05 08:25:46,53.6,1,1,76.3,1055,1
2274,2020-03-05 08:26:46,53.8,1,1,76.0,1051,1
2275,2020-03-05 08:27:46,53.8,1,2,75.6,1034,1
4865,2020-03-05 08:28:18,,1,3,70.3,1032,1
2276,2020-03-05 08:28:46,53.9,1,0,71.6,1046,1
2277,2020-03-05 08:29:46,53.9,1,0,71.7,1066,1
4866,2020-03-05 08:30:08,,1,2,69.8,1093,1
2278,2020-03-05 08:30:46,54.0,1,1,68.1,1082,1
2279,2020-03-05 08:31:46,54.1,1,0,72.5,1057,1
2280,2020-03-05 08:32:46,54.1,1,0,71.8,1065,1
2281,2020-03-05 08:33:46,54.2,1,0,71.3,1059,1
2282,2020-03-05 08:34:46,54.1,1,0,71.5,1050,1
2283,2020-03-05 08:35:46,54.2,1,0,71.4,1037,1
2284,2020-03-05 08:36:46,54.2,1,0,71.7,1031,1
2285,2020-03-05 08:37:46,54.1,1,0,71.5,1030,1
2286,2020-03-05 08:38:46,54.1,1,1,71.7,1043,1
2287,2020-03-05 08:39:46,54.1,1,0,72.1,1043,1
2288,2020-03-05 08:40:46,54.0,1,0,72.4,1049,1
2289,2020-03-05 08:41:46,54.0,1,0,72.6,1038,1
2290,2020-03-05 08:42:46,54.2,1,0,72.8,1038,1
2291,2020-03-05 08:43:46,54.2,1,0,72.8,1034,1
2292,2020-03-05 08:44:46,54.1,1,0,73.5,1022,1
2293,2020-03-05 08:45:46,53.8,1,0,74.2,997,1
2294,2020-03-05 08:46:46,53.8,1,0,75.6,968,1
2295,2020-03-05 08:47:46,53.6,1,0,75.4,953,1
2296,2020-03-05 08:48:46,53.3,1,0,75.8,933,1
2297,2020-03-05 08:49:46,53.5,1,2,76.0,931,1
4867,2020-03-05 08:49:57,,1,3,79.0,937,1
2298,2020-03-05 08:50:46,54.0,1,0,79.3,916,1
2299,2020-03-05 08:51:46,54.1,1,0,79.4,938,1
2300,2020-03-05 08:52:46,54.2,1,0,79.7,944,1
2301,2020-03-05 08:53:46,54.3,1,1,79.5,957,1
2302,2020-03-05 08:54:46,54.2,1,0,78.6,959,1
2303,2020-03-05 08:55:46,54.2,1,0,78.3,966,1
2304,2020-03-05 08:56:46,54.2,1,0,78.3,955,1
2305,2020-03-05 08:57:46,54.1,1,1,78.4,951,1
2306,2020-03-05 08:58:46,54.1,1,0,78.2,960,1
2307,2020-03-05 08:59:46,54.0,1,0,78.3,971,1
2308,2020-03-05 09:00:46,54.0,1,0,77.6,973,1
2309,2020-03-05 09:01:46,54.0,1,0,77.5,984,1
2310,2020-03-05 09:02:46,54.1,1,0,77.4,987,1
2311,2020-03-05 09:03:46,54.3,1,4,73.7,1006,1
2312,2020-03-05 09:04:46,54.2,1,0,72.3,1006,1
2313,2020-03-05 09:05:46,54.1,1,2,71.9,1031,1
2314,2020-03-05 09:06:46,54.2,1,1,71.8,1048,1
2315,2020-03-05 09:07:46,54.1,1,1,72.2,1055,1
2316,2020-03-05 09:08:46,54.1,1,0,72.6,1030,1
2317,2020-03-05 09:09:46,54.1,1,0,72.5,1005,1
2318,2020-03-05 09:10:46,54.1,1,0,72.4,1009,1
4868,2020-03-05 09:11:08,,1,5,75.3,1011,1
2319,2020-03-05 09:11:46,54.1,1,0,76.4,1018,1
2320,2020-03-05 09:12:46,54.1,1,1,76.2,1014,1
2321,2020-03-05 09:13:46,54.1,1,1,76.3,1042,1
2322,2020-03-05 09:14:46,54.1,1,1,76.4,1082,1
2323,2020-03-05 09:15:46,54.1,1,0,76.4,1097,1
2324,2020-03-05 09:16:46,54.1,1,1,76.5,1118,1
2325,2020-03-05 09:17:46,54.2,1,0,75.9,1130,1
4869,2020-03-05 09:18:10,,1,4,75.6,1138,1
4870,2020-03-05 09:18:21,,1,7,85.5,1174,1
2326,2020-03-05 09:18:46,54.1,1,1,89.6,1182,1
2327,2020-03-05 09:19:46,54.1,1,2,89.1,1211,1
4871,2020-03-05 09:20:04,,1,5,83.0,1226,1
4872,2020-03-05 09:20:09,,1,8,79.5,1268,1
2328,2020-03-05 09:20:46,54.1,1,3,73.8,1280,1
4873,2020-03-05 09:21:44,,1,6,67.0,1306,1
4874,2020-03-05 09:21:45,,1,6,66.9,1306,1
2329,2020-03-05 09:21:46,54.0,1,8,66.8,1306,1
2330,2020-03-05 09:22:46,54.0,1,5,69.8,1333,1
4875,2020-03-05 09:23:40,,1,5,71.9,1365,1
2331,2020-03-05 09:23:46,54.0,1,7,70.6,1403,1
4876,2020-03-05 09:24:22,,1,5,68.4,1446,1
4877,2020-03-05 09:24:29,,1,4,65.7,1452,1
4878,2020-03-05 09:24:34,,1,7,64.4,1476,1
2332,2020-03-05 09:24:46,54.0,1,4,63.2,1503,1
4879,2020-03-05 09:25:05,,1,5,63.1,1512,1
2333,2020-03-05 09:25:46,53.9,1,1,63.0,1489,1
2334,2020-03-05 09:26:46,54.1,1,0,62.1,1473,1
2335,2020-03-05 09:27:46,54.2,1,0,62.8,1447,1
2336,2020-03-05 09:28:46,54.2,1,0,63.0,1426,1
2337,2020-03-05 09:29:46,54.1,1,2,58.9,1424,1
2338,2020-03-05 09:30:46,54.0,1,1,61.1,1421,1
2339,2020-03-05 09:31:46,54.1,1,1,58.2,1428,1
2340,2020-03-05 09:32:46,53.3,1,2,55.0,1431,1
4880,2020-03-05 09:33:30,,1,2,66.0,1433,1
2341,2020-03-05 09:33:46,52.6,1,4,71.7,1422,1
4881,2020-03-05 09:34:41,,1,4,64.3,1414,1
2342,2020-03-05 09:34:46,52.5,1,1,63.4,1398,1
2343,2020-03-05 09:35:46,51.8,1,3,59.6,1391,1
2344,2020-03-05 09:36:46,50.6,1,2,60.4,1400,1
2345,2020-03-05 09:37:46,49.3,1,4,66.0,1394,1
2346,2020-03-05 09:38:46,48.2,1,2,71.0,1380,1
4882,2020-03-05 09:39:06,,1,7,68.3,1381,1
2347,2020-03-05 09:39:46,47.8,1,3,66.2,1367,1
2348,2020-03-05 09:40:46,48.0,1,0,63.6,1333,1
2349,2020-03-05 09:41:46,47.1,1,0,63.1,1295,1
2350,2020-03-05 09:42:46,46.2,1,0,63.2,1275,1
2351,2020-03-05 09:43:46,46.0,1,0,63.1,1275,1
2352,2020-03-05 09:44:46,45.9,1,0,63.2,1274,1
2353,2020-03-05 09:45:46,45.8,1,0,62.9,1273,1
2354,2020-03-05 09:46:46,45.4,1,0,64.0,1248,1
2355,2020-03-05 09:47:46,44.9,1,0,64.1,1212,1
2356,2020-03-05 09:48:46,45.3,1,0,64.2,1185,1
2357,2020-03-05 09:49:46,46.4,1,0,64.5,1151,1
2358,2020-03-05 09:50:46,46.6,1,0,64.4,1114,1
2359,2020-03-05 09:51:46,46.2,1,0,64.4,1082,1
2360,2020-03-05 09:52:46,46.0,1,0,64.5,1051,1
2361,2020-03-05 09:53:46,46.5,1,0,64.6,1023,1
2362,2020-03-05 09:54:46,47.0,1,0,65.3,994,1
2363,2020-03-05 09:55:46,47.0,1,0,65.4,951,1
2364,2020-03-05 09:56:46,47.0,1,0,66.0,919,1
2365,2020-03-05 09:57:46,46.6,1,0,66.1,888,1
2366,2020-03-05 09:58:46,46.3,1,0,65.9,846,1
2367,2020-03-05 09:59:46,46.6,1,0,66.1,819,1
2368,2020-03-05 10:00:46,46.6,1,0,66.1,816,1
2369,2020-03-05 10:01:46,46.1,1,0,66.5,814,1
2370,2020-03-05 10:02:46,46.0,1,0,66.8,812,1
2371,2020-03-05 10:03:46,46.1,1,0,67.2,811,1
2372,2020-03-05 10:04:46,46.5,1,0,67.3,810,1
2373,2020-03-05 10:05:46,46.8,1,0,67.3,809,1
2374,2020-03-05 10:06:46,46.3,1,0,67.8,810,1
2375,2020-03-05 10:07:46,44.4,1,0,67.9,810,1
2376,2020-03-05 10:08:46,44.7,1,0,68.3,810,1
2377,2020-03-05 10:09:46,45.8,1,0,68.5,811,1
2378,2020-03-05 10:10:46,45.5,1,0,68.4,812,1
2379,2020-03-05 10:11:46,45.9,1,0,68.5,814,1
2380,2020-03-05 10:12:46,45.9,1,0,68.4,816,1
2381,2020-03-05 10:13:46,45.8,1,0,68.0,816,1
2382,2020-03-05 10:14:46,45.9,1,0,67.4,818,1
2383,2020-03-05 10:15:45,46.3,1,0,66.9,820,1
2384,2020-03-05 10:16:46,46.6,1,0,66.3,822,1
2385,2020-03-05 10:17:46,46.7,1,0,66.2,840,1
2386,2020-03-05 10:18:46,46.9,1,0,66.6,858,1
2387,2020-03-05 12:40:30,48.2,1,0,66.3,783,0
4883,2020-03-05 12:40:54,,1,7,69.0,785,1
2388,2020-03-05 12:41:34,48.4,1,0,64.9,785,1
2389,2020-03-05 12:42:34,48.6,1,0,68.1,785,1
2390,2020-03-05 12:43:34,48.4,1,8,68.9,830,1
4884,2020-03-05 12:43:40,,1,9,70.5,862,1
2391,2020-03-05 12:44:34,48.4,1,1,66.7,884,1
2392,2020-03-05 12:45:34,48.5,1,0,66.8,892,1
2393,2020-03-05 12:46:34,48.5,1,1,67.2,919,1
2394,2020-03-05 12:47:34,48.5,1,1,67.5,944,1
2395,2020-03-05 12:48:34,48.5,1,1,67.9,964,1
2396,2020-03-05 12:49:34,48.5,1,4,67.8,991,1
2397,2020-03-05 12:50:34,48.6,1,1,63.1,1014,1
2398,2020-03-05 12:51:34,48.5,1,5,64.5,1046,1
2399,2020-03-05 12:52:34,48.4,1,1,63.7,1075,1
2400,2020-03-05 12:53:34,48.5,1,2,64.0,1108,1
2401,2020-03-05 12:54:34,48.5,1,2,62.5,1117,1
2402,2020-03-05 12:55:34,48.4,1,1,65.6,1117,1
2403,2020-03-05 12:56:34,48.4,1,1,68.3,1180,1
2404,2020-03-05 12:57:34,48.4,1,0,68.2,1226,1
2405,2020-03-05 12:58:34,48.5,1,1,68.8,1265,1
4885,2020-03-05 12:59:13,,1,6,70.1,1300,1
2406,2020-03-05 12:59:34,48.5,1,3,75.1,1330,1
2407,2020-03-05 13:00:34,48.6,1,1,66.6,1351,1
4886,2020-03-05 13:00:54,,1,8,66.0,1348,1
4887,2020-03-05 13:01:04,,1,8,65.4,1351,1
2408,2020-03-05 13:01:34,48.5,1,2,66.3,1357,1
2409,2020-03-05 13:02:34,48.4,1,1,62.3,1380,1
2410,2020-03-05 13:03:34,48.4,1,1,71.6,1379,1
2411,2020-03-05 13:04:34,48.4,1,5,64.5,1395,1
2412,2020-03-05 13:05:34,48.3,1,2,67.9,1404,1
2413,2020-03-05 13:06:34,48.3,1,1,69.9,1392,1
2414,2020-03-05 13:07:34,48.3,1,0,71.6,1383,1
2415,2020-03-05 13:08:34,48.3,1,0,70.8,1386,1
2416,2020-03-05 13:09:34,48.3,1,2,70.7,1380,1
4888,2020-03-05 13:09:44,,1,5,72.2,1389,1
4889,2020-03-05 13:10:11,,1,4,71.2,1407,1
4890,2020-03-05 13:10:14,,1,10,70.9,1436,1
4891,2020-03-05 13:10:27,,1,6,70.0,1453,1
2417,2020-03-05 13:10:34,48.4,1,3,70.1,1476,1
2418,2020-03-05 13:11:34,48.3,1,5,65.7,1468,1
2419,2020-03-05 13:12:34,48.3,1,0,64.5,1474,1
4892,2020-03-05 13:12:37,,1,8,64.6,1486,1
2420,2020-03-05 13:13:34,48.5,1,0,66.1,1475,1
4893,2020-03-05 13:13:40,,1,4,66.7,1472,1
2421,2020-03-05 13:14:34,48.4,1,1,61.3,1475,1
2422,2020-03-05 13:15:34,48.3,1,7,58.7,1478,1
4894,2020-03-05 13:16:30,,1,4,68.2,1491,1
2423,2020-03-05 13:16:34,47.5,1,1,73.7,1486,1
4895,2020-03-05 13:16:43,,1,5,75.3,1499,1
2424,2020-03-05 13:17:34,46.8,1,8,67.6,1519,1
2425,2020-03-05 13:18:34,46.9,1,2,68.9,1533,1
2426,2020-03-05 13:19:34,47.1,1,3,68.9,1535,1
2427,2020-03-05 13:20:34,47.3,1,1,68.0,1526,1
2428,2020-03-05 13:21:34,47.3,1,2,68.1,1507,1
4896,2020-03-05 13:22:01,,1,5,65.4,1511,1
4897,2020-03-05 13:22:30,,1,2,65.6,1491,1
2429,2020-03-05 13:22:34,47.5,1,2,65.6,1475,1
4898,2020-03-05 13:23:16,,1,6,58.1,1485,1
2430,2020-03-05 13:23:34,47.8,1,0,58.6,1468,1
4899,2020-03-05 13:24:18,,1,4,65.7,1462,1
2431,2020-03-05 13:24:34,47.4,1,2,68.4,1454,1
2432,2020-03-05 13:25:34,46.3,1,2,63.5,1451,1
2433,2020-03-05 13:26:34,46.8,1,0,63.7,1428,1
2434,2020-03-05 13:27:34,47.9,1,0,64.0,1397,1
2435,2020-03-05 13:28:34,48.0,1,0,64.5,1367,1
2436,2020-03-05 13:29:34,48.0,1,0,64.8,1335,1
2437,2020-03-05 13:30:34,48.0,1,0,65.0,1295,1
2438,2020-03-05 13:31:34,47.9,1,0,65.4,1260,1
2439,2020-03-05 13:32:34,47.8,1,0,65.7,1218,1
2440,2020-03-05 13:33:34,47.9,1,0,65.7,1181,1
2441,2020-03-05 13:34:34,47.8,1,0,65.7,1154,1
4900,2020-03-05 13:34:51,,1,5,65.1,1152,1
2442,2020-03-05 13:35:34,47.2,1,1,70.6,1160,1
4901,2020-03-05 13:36:32,,1,5,72.4,1170,1
2443,2020-03-05 13:36:34,46.3,1,4,73.3,1156,1
2444,2020-03-05 13:37:34,44.8,1,4,72.0,1163,1
2445,2020-03-05 13:38:34,44.7,1,2,71.2,1167,1
2446,2020-03-05 13:39:34,44.2,1,4,69.8,1149,1
2447,2020-03-05 13:40:34,43.6,1,2,71.0,1167,1
2448,2020-03-05 13:41:34,43.5,1,1,69.1,1156,1
4902,2020-03-05 13:42:20,,1,4,72.4,1157,1
2449,2020-03-05 13:42:34,41.6,1,3,74.7,1164,1
2450,2020-03-05 13:43:34,40.4,1,3,77.4,1194,1
2451,2020-03-05 13:44:34,40.3,1,0,76.9,1194,1
4903,2020-03-05 13:45:08,,1,5,75.6,1226,1
2452,2020-03-05 13:45:34,40.3,1,3,74.5,1257,1
2453,2020-03-05 13:46:34,40.4,1,3,76.3,1283,1
4904,2020-03-05 13:46:56,,1,3,78.0,1311,1
2454,2020-03-05 13:47:34,40.3,1,4,73.1,1340,1
2455,2020-03-05 13:48:34,40.4,1,2,73.0,1365,1
2456,2020-03-05 13:49:34,40.4,1,0,72.6,1367,1
2457,2020-03-05 13:50:34,40.3,1,0,72.7,1332,1
2458,2020-03-05 13:51:34,40.4,1,0,72.3,1310,1
2459,2020-03-05 13:52:34,40.4,1,1,72.1,1296,1
2460,2020-03-05 13:53:34,40.3,1,1,71.4,1288,1
2461,2020-03-05 13:54:34,40.3,1,1,70.9,1276,1
2462,2020-03-05 13:55:34,40.4,1,1,69.1,1271,1
2463,2020-03-05 13:56:34,40.3,1,0,66.9,1246,1
2464,2020-03-05 13:57:34,40.3,1,0,66.5,1216,1
2465,2020-03-05 13:58:34,40.4,1,0,66.4,1193,1
2466,2020-03-05 13:59:34,0.0,1,0,66.1,1126,0
4905,2020-03-05 13:59:36,,0,0,66.1,1126,0
4906,2020-03-06 07:41:10,,1,0,66.4,0,0
2467,2020-03-06 07:42:38,0.0,0,0,66.4,712,0
2468,2020-03-06 07:43:59,0.0,0,0,66.4,642,0
2469,2020-03-06 07:44:59,0.0,0,0,66.4,576,0
2470,2020-03-06 08:11:04,0.0,1,0,66.4,499,0
2471,2020-03-10 06:59:33,41.2,1,0,66.4,786,0
2472,2020-03-10 07:00:34,41.4,1,0,66.4,786,1
2473,2020-03-10 07:01:34,41.4,1,0,66.4,820,1
4907,2020-03-10 07:02:30,,1,4,90.8,856,1
2474,2020-03-10 07:02:34,41.6,1,1,99.2,907,1
4908,2020-03-10 07:03:11,,1,4,106.0,953,1
2475,2020-03-10 07:03:34,41.8,1,1,81.5,1005,1
2476,2020-03-10 07:04:34,41.7,1,6,83.5,1042,1
4909,2020-03-10 07:05:23,,1,2,92.3,1069,1
4910,2020-03-10 07:05:25,,1,11,90.7,1069,1
2477,2020-03-10 07:05:34,41.5,1,0,87.6,1086,1
2478,2020-03-10 07:06:34,41.4,1,1,85.3,1107,1
4911,2020-03-10 07:07:08,,1,7,75.8,1159,1
2479,2020-03-10 07:07:34,41.4,1,3,75.8,1190,1
2480,2020-03-10 07:08:34,41.5,1,1,61.5,1218,1
2481,2020-03-10 07:09:34,41.5,1,2,61.7,1246,1
2482,2020-03-10 07:10:34,41.4,1,0,62.3,1249,1
2483,2020-03-10 07:11:34,41.4,1,0,62.2,1252,1
2484,2020-03-10 07:12:34,41.5,1,0,62.2,1255,1
2485,2020-03-10 07:13:34,41.5,1,1,62.2,1279,1
4912,2020-03-10 07:14:14,,1,6,62.7,1323,1
2486,2020-03-10 07:14:34,41.4,1,5,64.8,1370,1
2487,2020-03-10 07:15:34,41.5,1,9,63.2,1416,1
2488,2020-03-10 07:16:34,41.5,1,1,66.2,1401,1
4913,2020-03-10 07:16:41,,1,3,67.8,1416,1
2489,2020-03-10 07:17:34,41.4,1,8,65.5,1407,1
2490,2020-03-10 07:18:34,41.4,1,4,63.1,1397,1
4914,2020-03-10 07:19:15,,1,6,65.5,1384,1
4915,2020-03-10 07:19:22,,1,5,63.8,1392,1
2491,2020-03-10 07:19:34,41.4,1,3,65.2,1401,1
4916,2020-03-10 07:19:59,,1,8,65.9,1422,1
2492,2020-03-10 07:20:34,41.5,1,3,66.0,1437,1
4917,2020-03-10 07:20:53,,1,6,69.5,1430,1
2493,2020-03-10 07:21:34,41.5,1,0,69.6,1403,1
4918,2020-03-10 07:21:48,,1,5,68.4,1422,1
4919,2020-03-10 07:22:07,,1,7,63.6,1437,1
2494,2020-03-10 07:22:34,41.5,1,2,56.0,1466,1
4920,2020-03-10 07:23:05,,1,6,58.9,1510,1
2495,2020-03-10 07:23:34,41.5,1,0,56.1,1515,1
4921,2020-03-10 07:23:43,,1,4,55.3,1523,1
2496,2020-03-10 07:24:34,41.4,1,3,56.2,1511,1
4922,2020-03-10 07:24:45,,1,7,55.4,1508,1
2497,2020-03-10 07:25:34,41.4,1,9,59.8,1509,1
2498,2020-03-10 07:26:34,41.3,1,1,59.9,1536,1
4923,2020-03-10 07:26:43,,1,3,59.7,1520,1
2499,2020-03-10 07:27:34,41.5,1,0,56.9,1500,1
4924,2020-03-10 07:27:43,,1,4,57.8,1499,1
4925,2020-03-10 07:27:58,,1,9,54.1,1511,1
2500,2020-03-10 07:28:34,41.5,1,7,55.2,1512,1
2501,2020-03-10 07:29:34,41.4,1,1,56.4,1504,1
2502,2020-03-10 07:30:34,41.4,1,1,57.1,1482,1
4926,2020-03-10 07:30:59,,1,5,57.5,1488,1
4927,2020-03-10 07:31:07,,1,5,54.7,1488,1
2503,2020-03-10 07:31:34,41.4,1,0,53.7,1490,1
4928,2020-03-10 07:32:11,,1,3,53.3,1476,1
4929,2020-03-10 07:32:17,,1,4,58.4,1468,1
2504,2020-03-10 07:32:34,41.4,1,2,66.7,1467,1
4930,2020-03-10 07:33:06,,1,5,66.1,1459,1
4931,2020-03-10 07:33:11,,1,6,63.5,1498,1
2505,2020-03-10 07:33:34,41.4,1,0,62.8,1485,1
4932,2020-03-10 07:34:17,,1,6,62.3,1497,1
2506,2020-03-10 07:34:34,41.4,1,3,60.2,1488,1
4933,2020-03-10 07:35:06,,1,5,58.8,1481,1
2507,2020-03-10 07:35:34,40.9,1,7,58.2,1469,1
2508,2020-03-10 07:36:34,39.7,1,2,60.0,1464,1
2509,2020-03-10 07:37:34,39.6,1,4,61.6,1477,1
2510,2020-03-10 07:38:34,40.5,1,0,70.6,1446,1
2511,2020-03-10 07:39:34,41.0,1,0,69.1,1399,1
4934,2020-03-10 07:40:12,,1,3,69.1,1383,1
2512,2020-03-10 07:40:34,40.9,1,4,64.2,1387,1
2513,2020-03-10 07:41:34,40.2,1,0,63.0,1402,1
4935,2020-03-10 07:42:29,,1,3,63.1,1406,1
2514,2020-03-10 07:42:34,40.4,1,4,65.4,1391,1
2515,2020-03-10 07:43:34,40.0,1,1,60.0,1403,1
2516,2020-03-10 07:44:34,39.9,1,0,59.1,1373,1
2517,2020-03-10 07:45:34,40.8,1,0,59.0,1342,1
2518,2020-03-10 07:46:34,41.5,1,0,58.9,1314,1
2519,2020-03-10 07:47:34,41.5,1,0,59.0,1278,1
2520,2020-03-10 07:48:34,41.3,1,0,58.9,1233,1
2521,2020-03-10 07:49:34,41.5,1,0,59.3,1218,1
2522,2020-03-10 07:50:34,41.4,1,0,59.6,1176,1
2523,2020-03-10 07:51:34,41.4,1,0,60.0,1144,1
2524,2020-03-10 07:52:34,41.5,1,0,60.1,1107,1
2525,2020-03-10 07:53:34,42.8,1,1,60.2,1093,1
2526,2020-03-10 07:54:34,43.6,1,1,60.3,1085,1
2527,2020-03-10 07:55:34,42.8,1,2,60.7,1070,1
4936,2020-03-10 07:56:32,,1,5,59.5,1103,1
2528,2020-03-10 07:56:34,43.3,1,5,59.4,1103,1
2529,2020-03-10 07:57:34,42.1,1,0,57.0,1103,1
2530,2020-03-10 07:58:34,40.1,1,0,56.8,1075,1
2531,2020-03-10 07:59:34,40.0,1,0,57.0,1047,1
2532,2020-03-10 08:00:34,40.1,1,0,57.1,1018,1
2533,2020-03-10 08:01:34,40.2,1,0,57.9,976,1
2534,2020-03-10 08:02:34,40.3,1,0,58.4,948,1
2535,2020-03-10 08:03:34,40.4,1,0,59.5,934,1
2536,2020-03-10 08:04:34,40.3,1,0,59.9,934,1
4937,2020-03-10 08:05:09,,1,6,59.2,975,1
2537,2020-03-10 08:05:34,39.1,1,0,56.9,975,1
2538,2020-03-10 08:06:34,37.5,1,0,57.4,974,1
2539,2020-03-10 08:07:34,37.1,1,0,57.7,974,1
2540,2020-03-10 08:08:34,37.4,1,0,58.0,974,1
2541,2020-03-10 08:09:34,37.4,1,0,58.0,974,1
2542,2020-03-10 08:10:34,37.2,1,0,57.7,974,1
2543,2020-03-10 08:11:34,37.2,1,0,58.2,974,1
2544,2020-03-10 08:12:34,37.3,1,0,58.3,956,1
2545,2020-03-10 08:13:34,37.2,1,0,58.1,938,1
2546,2020-03-10 08:14:34,37.0,1,0,58.5,920,1
2547,2020-03-10 08:15:34,37.0,1,0,58.5,887,1
2548,2020-03-10 08:16:34,37.1,1,0,59.1,886,1
2549,2020-03-10 08:17:34,37.1,1,0,59.7,886,1
2550,2020-03-10 08:18:34,37.0,1,0,60.3,886,1
2551,2020-03-10 08:19:34,37.2,1,0,60.2,886,1
2552,2020-03-10 08:20:34,37.4,1,0,60.4,886,1
2553,2020-03-10 08:21:34,37.3,1,0,60.4,885,1
2554,2020-03-10 08:22:34,37.3,1,0,60.0,885,1
2555,2020-03-10 08:23:34,37.2,1,0,59.9,884,1
2556,2020-03-10 08:24:34,37.1,1,0,59.5,842,1
2557,2020-03-10 08:25:34,37.1,1,0,59.1,842,1
2558,2020-03-10 08:26:34,37.1,1,0,59.1,842,1
2559,2020-03-10 08:27:34,37.3,1,0,59.3,841,1
2560,2020-03-10 08:28:34,37.4,1,0,59.5,841,1
2561,2020-03-10 08:29:34,37.4,1,0,59.6,840,1
2562,2020-03-10 08:30:34,37.3,1,0,59.5,839,1
2563,2020-03-10 08:31:34,37.3,1,0,59.4,838,1
2564,2020-03-10 08:32:34,37.1,1,0,60.0,838,1
2565,2020-03-10 08:33:34,36.9,1,0,60.4,837,1
2566,2020-03-10 08:34:34,36.8,1,0,60.2,836,1
